CMTE_ID,CMTE_NM,TTL_DISBURSEMENTS,TOTAL_TRANS_AMT,TRANSACTION_COUNT,AVG_TRANSACTION_SIZE,EFFICIENCY_CLASS,PTY_GROUP
C00693382,DEMOCRACY PAC,0.0,62875000.0,48.0,1309895.8333333333,EFFICIENT,NON_PARTISAN
C00693606,GEORGIA ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00693838,"MORE JOBS, LESS GOVERNMENT",19943506.23,20836488.0,100.0,208364.88,EFFICIENT,BIPARTISAN
C00715433,CONSTITUTIONAL LEADERSHIP PAC,184250.0,184250.0,8.0,23031.25,EFFICIENT,REP
C00715862,MOUNTAINEER PAC INC.,0.0,1075.0,1.0,1075.0,MODERATE,NON_PARTISAN
C00738815,TAKEACTION MN FEDERAL FUND,181367.93,181105.0,686.0,264.00145772594755,INEFFICIENT,DEM
C00739367,LIBERTY INITIATIVE SUPERPAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00739557,ASIAN AMERICAN ADVOCACY FUND PAC,428067.78,557989.0,170.0,3282.288235294118,MODERATE,DEM
C00739565,JERSEY REAL,231137.09,231128.0,30.0,7704.266666666666,MODERATE,BIPARTISAN
C00695080,BATTERYPAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00695346,FIELD TEAM 6 FEC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00695528,AMERICA'S FUTURE MAJORITY FUND,2129640.59,2130234.0,23.0,92618.86956521739,EFFICIENT,DEM
C00716704,PROTECT AND SERVE PAC,96927.02,96922.0,6.0,16153.666666666666,EFFICIENT,BIPARTISAN
C00716951,SPANKTHEDONKEYPAC.COM,0.0,0.0,0.0,0.0,INEFFICIENT,
C00716969,IMAGINEPAC.COM,0.0,0.0,0.0,0.0,INEFFICIENT,
C00717199,1619 PAC,,0.0,0.0,0.0,INEFFICIENT,
C00717223,HEARTLAND USA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00740415,FOR THE MANY ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00740514,CONCERNED CITIZEN,19826.13,19787.0,84.0,235.5595238095238,INEFFICIENT,BIPARTISAN
C00662072,DRAIN THE DC SWAMP PAC,67600.37,67600.0,1.0,67600.0,EFFICIENT,REP
C00662221,HOUSE FREEDOM ACTION,3468250.92,3488742.0,88.0,39644.795454545456,EFFICIENT,BIPARTISAN
C00696658,OPENSOURCEMT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00697003,MAD AS HELL PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00718353,MILLIONS OF MICHIGANIANS,4162190.59,4162188.0,44.0,94595.18181818182,EFFICIENT,BIPARTISAN
C00718593,DEFEND TEXAS FUND,91892.76,91890.0,6.0,15315.0,EFFICIENT,BIPARTISAN
C00741710,"NRA VICTORY FUND, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00741769,STRATEGIC VICTORY FUND IE PAC,0.0,11780053.0,17.0,692944.2941176471,EFFICIENT,NON_PARTISAN
C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",70635.58,127331.0,121.0,1052.3223140495868,MODERATE,BIPARTISAN
C00742130,LATINO VOTE FOR AMERICA PAC,6000.0,6000.0,1.0,6000.0,MODERATE,DEM
C00742296,CONSERVATIVE ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00663237,OHIOANS FOR PARENTAL CHOICE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00663724,PLANNED PARENTHOOD VOTES OHIO,172.49,172.0,2.0,86.0,INEFFICIENT,DEM
C00663831,REAL AMERICA UNITED PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00663898,WEST VIRGINIA FREEDOM BUILDERS INC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00697979,FREEDOM AND OPPORTUNITY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00698126,1820 PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00719781,STAND WITH COREY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00720029,EVERYDAY PEOPLE,281485.92,1166843.0,123.0,9486.528455284553,MODERATE,BIPARTISAN
C00744714,FREEDOM AND PROSPERITY FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00744789,AMERICA'S PROGRESSIVE PROMISE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00744813,DEMOCRATIC PROGRESS,0.0,63287.0,3.0,21095.666666666668,EFFICIENT,NON_PARTISAN
C00744821,SAVE DEMOCRACY IN AMERICA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00745182,IRANIAN AMERICANS FOR PEACE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00745208,USA FREEDOM FUND,0.0,267000.0,2.0,133500.0,EFFICIENT,NON_PARTISAN
C00670208,CHANGE CALIFORNIA NOW,0.0,0.0,0.0,0.0,INEFFICIENT,
C00699603,OHIO STRONG ACTION,0.0,18000.0,1.0,18000.0,EFFICIENT,REP
C00699801,VETERANS AID PAC,400056.08,453466.0,810.0,559.8345679012345,INEFFICIENT,BIPARTISAN
C00721688,FLORIDA HOMEOWNERS PROTECTION POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00721696,OUR WAY OF LIFE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00750505,STANDING WITH CONSERVATIVES,0.0,817500.0,7.0,116785.71428571429,EFFICIENT,NON_PARTISAN
C00750554,MADAM FOR AMERICA,,0.0,0.0,0.0,INEFFICIENT,
C00750695,CITIZENS FOR CHANGE PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00750786,IMMIGRANT POWER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00750943,MICHIGANWORKS,0.0,6566.0,1.0,6566.0,MODERATE,NON_PARTISAN
C00701656,ENGAGE TEXAS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00701797,EQUALITY CALIFORNIA VOTES,791450.0,1009448.0,18.0,56080.444444444445,EFFICIENT,DEM
C00701805,AWAKE CAROLINA,474538.41,474533.0,16.0,29658.3125,EFFICIENT,REP
C00701821,THE MAINE WAY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00722884,LGBTQ CONNECTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00722975,MAJORITY WV INC.,0.0,5000.0,1.0,5000.0,MODERATE,NON_PARTISAN
C00723098,SUPERMAJORITY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00723148,VISUAL DISOBEDIENCE CAMPAIGN COMMITTEE,,0.0,0.0,0.0,INEFFICIENT,
C00755793,OUR AMERICA,0.0,100.0,1.0,100.0,INEFFICIENT,NON_PARTISAN
C00755850,DEFEND AMERICAS HABITATS LLC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00755942,DEMOCRACY PRESERVATION INITIATIVE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00756056,PROTECT THE VOTE,44849.99,44849.0,14.0,3203.5,MODERATE,DEM
C00756163,UNITE FOR COLORADO ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00756304,MARVIN LUCAS SUPERPAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00756452,LOVE TODAY CO - POSITIVE ACTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00677427,MARYLAND FAMILIES FIRST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00677484,MAKE OUR VOICES EDUCATIONALLY SUPPORTIVE (AKA) M.O.V.E.S,,0.0,0.0,0.0,INEFFICIENT,
C00703082,ARTISTS UNITED FOR CHANGE,626210.0,626210.0,8.0,78276.25,EFFICIENT,REP
C00724138,"SERVING FOR FREEDOM PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00724203,SOMOS PAC,20440190.56,21050148.0,254.0,82874.59842519685,EFFICIENT,DEM
C00724633,AMERICANS FOR GLOBAL ENGAGEMENT,0.0,0.0,0.0,0.0,INEFFICIENT,
C00746040,OUR VALUES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00746099,REMOVE THAT IDIOT,,0.0,0.0,0.0,INEFFICIENT,
C00746107,PROGRESSNOW AZ - FEDERAL,2095787.18,2643873.0,55.0,48070.41818181818,EFFICIENT,BIPARTISAN
C00746255,REAL POLITICS OC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00746479,IMA,,0.0,0.0,0.0,INEFFICIENT,
C00746560,ONE COUNTRY FUND,0.0,13000.0,1.0,13000.0,EFFICIENT,DEM
C00746594,SALVEMOS A PUERTO RICO,0.0,0.0,0.0,0.0,INEFFICIENT,
C00746628,FUTURE PROGRESS,380000.0,380000.0,5.0,76000.0,EFFICIENT,BIPARTISAN
C00746719,DOCTORS IN POLITICS,0.0,39042.0,1.0,39042.0,EFFICIENT,NON_PARTISAN
C00679795,KENTUCKY PATRIOT PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00705038,DEFEND CONSERVATIVES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00725994,TFY PAC,,0.0,0.0,0.0,INEFFICIENT,
C00726208,UNITED WE WIN SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00751859,LOCKE & KEY PAC,30400.0,30400.0,1.0,30400.0,EFFICIENT,NON_PARTISAN
C00751867,BUILD YOUR BETTER FUTURE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00752048,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA POLITICAL FUND,2786934.92,9738885.0,121.0,80486.65289256198,EFFICIENT,BIPARTISAN
C00752089,ARIZONA REPUBLICANS WHO BELIEVE IN TREATING OTHERS WITH RESPECT,474062.76,474053.0,27.0,17557.51851851852,EFFICIENT,DEM
C00752147,MAINE PEOPLE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00752378,OUR FUTURE UNITED,532675.0,595175.0,10.0,59517.5,EFFICIENT,DEM
C00680926,PATIENTS FOR AFFORDABLE DRUGS ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00681015,CIVIC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00706465,"DEMOCRACYONE,INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00727065,BRONX UNITED,,0.0,0.0,0.0,INEFFICIENT,
C00727602,MAKING CONGRESS GREAT AGAIN,0.0,0.0,0.0,0.0,INEFFICIENT,
C00727719,TRANSPORT WORKERS UNION VOICE,0.0,1700000.0,11.0,154545.45454545456,EFFICIENT,NON_PARTISAN
C00757294,INDEPENDENT ALASKA,410643.28,472043.0,6.0,78673.83333333333,EFFICIENT,DEM
C00757542,OUR CITY OUR FUTURE PAC,,0.0,0.0,0.0,INEFFICIENT,
C00757666,WIN AMERICA BACK PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00757724,"COMMONWEALTH EDUCATIONAL OPPORTUNITIES PAC, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00757757,STAR POWER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00757831,IMPACT VOTE INC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00757880,PATRIOTIC CHICKENS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00681825,LAW ENFORCEMENT FOR A SAFER AMERICA PAC,759000.0,823000.0,22.0,37409.09090909091,EFFICIENT,BIPARTISAN
C00681973,REDWAVE AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00682138,"THE NC OPPORTUNITY FUND, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00682195,NORTH FLORIDA SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00707489,RESTORING AMERICANS LIBERTIES & INDEPENDENCE LLC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00707844,EDF ACTION VOTES,10871401.77,17062879.0,133.0,128292.32330827067,EFFICIENT,BIPARTISAN
C00728667,AMERICA ONE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00728907,CONSERVATIVES OF,0.0,0.0,0.0,0.0,INEFFICIENT,
C00728980,TIPPINGPOINT 2020,0.0,0.0,0.0,0.0,INEFFICIENT,
C00747725,"MILES OF GREATNESS FUND, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00747998,CARE IN ACTION PAC,4501895.04,6854164.0,212.0,32330.962264150945,EFFICIENT,DEM
C00748038,SAD REALITY ACCEPTANCE COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00748061,AMERICA'S FUTURE FIRST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00683037,ELEVATE OHIO,0.0,0.0,0.0,0.0,INEFFICIENT,
C00683219,REVIVE AMERICAN DEMOCRACY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00683243,OHIOANS FOR A HEALTHY ECONOMY ACTION FUND,1908505.6,1908505.0,4.0,477126.25,EFFICIENT,NON_PARTISAN
C00709113,AMERICAN COALITION FOR CRISIS RELIEF PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00709691,"NEW JOURNEY PAC, INC.",35045.0,35045.0,2.0,17522.5,EFFICIENT,REP
C00730325,THE INDEMOCAN PARTY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00753186,"LITHUANIAN AMERICAN POLITICAL ACTION COMMITTEE, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00753277,BLACK VOTERS MATTER ACTION PAC,3623633.16,4367935.0,77.0,56726.42857142857,EFFICIENT,DEM
C00753319,UNITED MEDICAL FREEDOM SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00753350,MEMEAMERICA PAC (MEMEAMERICA),0.0,0.0,0.0,0.0,INEFFICIENT,
C00753491,RESTORING OKLAHOMAN VALUES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00684217,"MAVERICK ACTION, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00684258,UNIDOSUS ACTION PAC,488742.82,813779.0,110.0,7397.990909090909,MODERATE,DEM
C00684332,LIUNA MINNESOTA & NORTH DAKOTA/LABORERS' DISTRICT COUNCIL OF MINNESOTA & NORTH DAKOTA,4449.45,4449.0,5.0,889.8,INEFFICIENT,DEM
C00684522,FLIP IT BLUE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,614505.09,614467.0,83.0,7403.21686746988,MODERATE,BIPARTISAN
C00684555,REGULAR PEOPLE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00684605,AMERICAN OPPORTUNITY PAC,,0.0,0.0,0.0,INEFFICIENT,
C00732172,SAVE AMERICA FUND,562253.21,800395.0,29.0,27599.827586206895,EFFICIENT,DEM
C00743377,LV STRONG,2250.0,2250.0,1.0,2250.0,MODERATE,REP
C00743427,VOTERS FIRST VICTORY FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00743542,MIAMI-DADE AND BROWARD UNITED,0.0,0.0,0.0,0.0,INEFFICIENT,
C00685693,CASA IN ACTION PAC,1748702.01,2907132.0,492.0,5908.804878048781,MODERATE,DEM
C00685768,OUR FUTURE IS BLACK PAC,6004.84,6003.0,4.0,1500.75,MODERATE,DEM
C00685859,IXNAY PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00712281,LIFE MATTERS,,0.0,0.0,0.0,INEFFICIENT,
C00712539,NEW YORK HOTEL TRADES COUNCIL & UNITE HERE LOCAL 6 PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00712844,DEFENDERS OF ISRAEL PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00712885,AMERICAN VETERANS INITIATIVE PAC,39677.94,55800.0,114.0,489.4736842105263,INEFFICIENT,BIPARTISAN
C00733352,AMERICANS 4 SECURITY PAC,4194225.6,4294224.0,27.0,159045.33333333334,EFFICIENT,BIPARTISAN
C00733402,SOUTH FLORIDA RESIDENTS FIRST,0.0,0.0,0.0,0.0,INEFFICIENT,
C00733766,FORWARD CALIFORNIA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00749085,AMERICAN POLICY FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00749101,LATE BREAKERS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00749127,SEND IN THE MARINE PAC,0.0,15758.0,1.0,15758.0,EFFICIENT,NON_PARTISAN
C00749143,DEFEAT BY TWEET,0.0,240000.0,1.0,240000.0,EFFICIENT,NON_PARTISAN
C00749150,"CABIA ACTION, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00749424,VOTE LOCAL VOTE BLUE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00686733,AMERICAN CITIZEN BIKER POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00686907,PRESERVE FLORIDA,,0.0,0.0,0.0,INEFFICIENT,
C00687079,TORCH & PITCHFORK PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00687137,DAGA PLP,0.0,0.0,0.0,0.0,INEFFICIENT,
C00714394,KEEP KANSAS GREAT PAC INC. C/O ASPECT CONSULTING,0.0,0.0,0.0,0.0,INEFFICIENT,
C00734608,PENNSYLVANIA VICTORY NETWORK,0.0,0.0,0.0,0.0,INEFFICIENT,
C00734616,RED WHITE AND DEFINITELY BLUE,7000.0,7000.0,2.0,3500.0,MODERATE,DEM
C00734657,TRUTH AND JUSTICE FUND COMPANY,652727.99,706224.0,13.0,54324.92307692308,EFFICIENT,BIPARTISAN
C00735100,E PLURIBUS UNUM PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00735142,OPERATION RESTORE INC,,0.0,0.0,0.0,INEFFICIENT,
C00754408,FAMILIES FOR FREEDOM PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00754515,GROW OUR PARTY INC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00754663,OPERATION FREDERICK DOUGLASS,,0.0,0.0,0.0,INEFFICIENT,
C00754671,UNITED WE DREAM ACTION PAC,0.0,25000.0,1.0,25000.0,EFFICIENT,NON_PARTISAN
C00754754,RURALVOTE.ORG,126761.9,226759.0,15.0,15117.266666666666,EFFICIENT,DEM
C00754960,BACK BLUE LIVES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00647701,"HEROES UNITED PAC, DBA VOLUNTEER FIREFIGHTERS ASSOCIATION, DBA ASSOCIATION OF POLICE & FIRST RESPONDERS",,0.0,0.0,0.0,INEFFICIENT,
C00647966,RURAL FREEDOM NETWORK,423799.41,423651.0,311.0,1362.2218649517686,MODERATE,DEM
C00795468,SUPERNOVA PAC,,0.0,0.0,0.0,INEFFICIENT,
C00795641,"AARONSON, RUTHERFORD AND JONES",,0.0,0.0,0.0,INEFFICIENT,
C00795831,POLICE ASSISTANCE FOUNDATION PAC,,0.0,0.0,0.0,INEFFICIENT,
C00795864,THE VETERANS FOUNDATION PAC,,0.0,0.0,0.0,INEFFICIENT,
C00795872,ADVANCING OHIO'S ECONOMY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808055,ENGINEERING AMERICA'S FUTURE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808121,BIG RED LEADERSHIP PAC,2995931.0,3053932.0,26.0,117458.92307692308,EFFICIENT,BIPARTISAN
C00808170,4RI PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808196,LEADERSHIP FOR INDIANA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808212,AMERICANS FOR PROTECTING LIBERTY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808303,ALABAMA RINO PAC (ALRINO; AL_RINO; ARPAC),0.0,0.0,0.0,0.0,INEFFICIENT,
C00808386,USA LEADERSHIP FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00808469,"STAND UP RIVERSIDE, INC",,0.0,0.0,0.0,INEFFICIENT,
C00808584,GRASSROOTS ACTION FUND,200000.0,200000.0,5.0,40000.0,EFFICIENT,REP
C00808592,RED WAVE ACTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00813782,OLD NORTH PAC,0.0,38933.0,2.0,19466.5,EFFICIENT,NON_PARTISAN
C00813873,GREEN BERET PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00813931,PATHWAY PAC INC,,0.0,0.0,0.0,INEFFICIENT,
C00814020,FTC PAC,0.0,1000.0,1.0,1000.0,MODERATE,NON_PARTISAN
C00814137,VECINO SUPER PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00814202,NEW SOUTHERN MAJORITY IE PAC,69178.8,69177.0,6.0,11529.5,EFFICIENT,DEM
C00814244,MOVING BROWARD FORWARD PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00814251,FREEDOM NORTH CAROLINA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816355,CONSERVATIVE CHAMPIONS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816629,BRIGHT FUTURE FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816744,ORGANIZE ARIZONA!,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816827,FIGHT FOR SCHOOLS AND FAMILIES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00816843,VOLUNTEERS FOR FREEDOM PAC,30200.0,38200.0,7.0,5457.142857142857,MODERATE,REP
C00816892,CRYPTO FREEDOM PAC,0.0,186000.0,1.0,186000.0,EFFICIENT,NON_PARTISAN
C00816959,SERVICE & INTEGRITY PAC,,0.0,0.0,0.0,INEFFICIENT,
C00816991,SHOW ME VALUES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00817023,CONSERVATIVE WARRIORS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00805283,FAIR COURTS AMERICA,0.0,1500000.0,3.0,500000.0,EFFICIENT,NON_PARTISAN
C00805614,AIM: ABOLISH INJUSTICE MISSION,,0.0,0.0,0.0,INEFFICIENT,
C00805796,PRO-LIFE WARRIORS PAC,,0.0,0.0,0.0,INEFFICIENT,
C00810812,PROGRESSIVE 13TH VICTORY FUND,,0.0,0.0,0.0,INEFFICIENT,
C00811000,PAC FOR ALASKAN INDEPENDENCE,,0.0,0.0,0.0,INEFFICIENT,
C00811166,THE SENTINEL ACTION FUND,11828541.98,12864251.0,218.0,59010.3256880734,EFFICIENT,BIPARTISAN
C00811224,MONTANANS FOR A BETTER CONGRESS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811265,STEPHEN LEON FOR PRESIDENT OF THE UNITED STATES OF AMERICA (DRAFT COMMITTEE),0.0,0.0,0.0,0.0,INEFFICIENT,
C00811273,KEEP FLORIDA RED PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811331,PRESERVE OUR RIGHTS PAC,,0.0,0.0,0.0,INEFFICIENT,
C00811356,MISSOURI CONSERVATIVE POLITICAL ACTION COMMITTEE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00811448,UNITING AMERICA PAC INC.,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815159,POLITICAL COACTION PAC,,0.0,0.0,0.0,INEFFICIENT,
C00815209,AMERICANS FOR STRONG LEADERSHIP,0.0,1000.0,1.0,1000.0,MODERATE,NON_PARTISAN
C00815233,CITIZENS FOR NEW LEADERSHIP,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815266,REMAIN FREE INC,,0.0,0.0,0.0,INEFFICIENT,
C00815282,MICHIGAN ACTION USA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815316,MISSOURI STANDS UNITED,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815340,OCEAN STATE FORWARD,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815365,WESTERN COLORADO CLARITY,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815381,LIMITGOV PAC,26747.41,26744.0,9.0,2971.5555555555557,MODERATE,REP
C00815407,GENERAL JOHN STARK PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815423,FORWARD PROGRESS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815506,FOR COLORADO'S FUTURE,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815548,INDIANA CONSERVATIVE ACTION PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815589,NEVADA 1ST PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815613,MARYLAND ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00815639,"RIGHT OF THE PEOPLE, INC.",0.0,0.0,0.0,0.0,INEFFICIENT,
C00817809,"COURAGEOUS LEADERS PAC, INC.",0.0,88421.0,1.0,88421.0,EFFICIENT,NON_PARTISAN
C00817882,GEORGIANS FOR A BETTER FUTURE,,0.0,0.0,0.0,INEFFICIENT,
C00817908,BACK TO SCHOOL USA,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818013,UNITING OHIO ACTION FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818021,OUR PATH FORWARD,,0.0,0.0,0.0,INEFFICIENT,
C00818039,PROTECT AMERICAS BORDERS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818047,STARK LEADERSHIP PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818054,FIGHTERS FOR A STRONG AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818138,1818 PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00818161,GRANITE STATE LEADERSHIP FUND,168918.0,168917.0,8.0,21114.625,EFFICIENT,REP
C00818179,NORTH CAROLINA PATRIOTS PAC,0.0,7725.0,1.0,7725.0,MODERATE,NON_PARTISAN
C00818260,VIRGINIA VALUES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819185,VALLEY VOICES FOR TRUTH PAC,,0.0,0.0,0.0,INEFFICIENT,
C00819276,DEFENDERS OF TRUTH IN MARYLAND PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819334,TRUE MAGA ARIZONA FUND,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819383,YELLOWDOG DEMOCRAT DEFENSE LEAGUE (YDDDL),0.0,0.0,0.0,0.0,INEFFICIENT,
C00819474,AMERICANS FOR AMERICA,,0.0,0.0,0.0,INEFFICIENT,
C00819482,CITIZENS FOR A BETTER OHIO,,0.0,0.0,0.0,INEFFICIENT,
C00819508,SAVE AMERICAN FREEDOM,183640.15,183639.0,6.0,30606.5,EFFICIENT,BIPARTISAN
C00819565,FLORIDA FIRST VALUES PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819581,LEFT ON RED,,0.0,0.0,0.0,INEFFICIENT,
C00819623,PROTECTION FOR PRIVACY,,0.0,0.0,0.0,INEFFICIENT,
C00819649,WINGMAN USA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819664,EVERGREEN PRINCIPLES PAC,,0.0,0.0,0.0,INEFFICIENT,
C00819680,FACTS ARE STUBBORN THINGS PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819722,A GREATER AMERICA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819847,FTW FUEL THE WORLD,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819862,WESTERN CONSERVATIVES,0.0,0.0,0.0,0.0,INEFFICIENT,
C00819896,AMERICAN INSTITUTE FOR CHILDREN'S RIGHTS,,0.0,0.0,0.0,INEFFICIENT,
C00820589,MONTANANS AGAINST CORRUPTION IN CONGRESS,0.0,0.0,0.0,0.0,INEFFICIENT,
C00820696,THE AMERICAN BRIDGE FORWARD,,0.0,0.0,0.0,INEFFICIENT,
C00820753,NORTHEAST ACTION,0.0,0.0,0.0,0.0,INEFFICIENT,
C00820878,FAMILIES FOR CHOICE,,0.0,0.0,0.0,INEFFICIENT,
C00820936,YNWA PAC,0.0,0.0,0.0,0.0,INEFFICIENT,
