CMTE_ID,CMTE_NM,CMTE_TP,TTL_RECEIPTS,TTL_DISBURSEMENTS,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP
C00886747,RESTORING LIBERTY PAC,O,60001.0,56042.12,OTHER,0.0,48234.0,1.0,REP
C00886804,FRECKA PAC,O,2000000.0,460700.0,OTHER,0.0,921400.0,1.0,REP
C00886812,AMERICA REBORN,O,5950.0,0.0,OTHER,,,,
C00886846,POINT OF FRICTION,O,87686.35,14049.33,OTHER,28098.0,0.0,1.0,DEM
C00886929,SAFER NM COMMUNITIES,O,178150.01,148988.7,OTHER,197908.0,100046.0,0.3284466729763655,BIPARTISAN
C00886952,LATINO FREEDOM FUND,O,0.0,0.0,OTHER,,,,
C00763870,CAREER EDUCATION PAC,O,271750.0,299622.22,OTHER,0.0,599236.0,1.0,REP
C00763888,RON RESPONSE PAC,O,141184.46,0.0,OTHER,,,,
C00763920,RELATIONPAC,O,5000.0,0.0,OTHER,,,,
C00764464,BAC POLITICAL EDUCATION FUND,O,811907.49,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00764498,MADISON MAJORITY PAC,O,0.0,0.0,OTHER,,,,
C00764506,ULTRA MAGA ACTION,O,1000.81,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00847236,DUTY FIRST NEVADA PAC,O,2647252.64,1287062.41,OTHER,0.0,2507344.0,1.0,REP
C00847301,STREET B.E.A.T (BLACK ECONOMIC ACTION TEAM),O,,,OTHER,,,,
C00847376,RIGHT THE WRONG PAC,O,,,OTHER,,,,
C00847558,BEAUTIFUL AMERICA,O,0.0,0.0,OTHER,,,,
C00847574,TO FORM A MORE PERFECT UNION,O,40000.0,38000.0,OTHER,0.0,76000.0,1.0,REP
C00847640,DONALD TRUMP IS A LIMP DICKED LOSER WHO COULDN'T BEAT HUNTER BIDEN'S LAPTOP,O,,,OTHER,,,,
C00847772,JUMPSTART ACTION FUND,O,4503.23,0.0,OTHER,,,,
C00847780,DARK BRANDON FOR PRESIDENT,O,,,OTHER,,,,
C00847822,WE THE PEOPLE FOR WILLIAM ISGAR,O,,,OTHER,,,,
C00847863,STRONGER TOMORROW,O,,,OTHER,,,,
C00848051,C'MON LIL' DONNIE PRISON IS CALLING: YOU NEED TO LOSE WEIGHT AND LEARN TO GIVE A GOOD DEEPTHROAT BJ,O,,,OTHER,,,,
C00848143,RESTORING VIRGINIA INTEGRITY,O,10000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00848283,JUST PLEAD GUILTY LIL' DONNIE--EVERYBODY ALREADY KNOWS YOU DID IT,O,,,OTHER,,,,
C00848291,FAMILIES FOR A SAFER PRINCE WILLIAM,O,29453.34,0.0,OTHER,,,,
C00848382,AMERICANS UNITED FOR COMPASSIONATE CONSERVATISM,O,0.0,0.0,OTHER,,,,
C00848424,DEAR DON--YOU *ARE* ORANGE AND FAT.  ALSO A COWARD AND A SHITSTAIN YOU PUNK PUSSY BITCH,O,,,OTHER,,,,
C00848440,PROTECT PROGRESS,O,38036003.06,34535912.31,OTHER,69074492.0,0.0,1.0,DEM
C00848481,VOTE THE BUMS OUT!,O,,,OTHER,,,,
C00848531,COME TO ME LIL DONNIE.  I'M GONNA MAKE YOU TAKE OFF THAT STUPID RUG AND UNPUCKER THAT TIGHT ASSHOLE--THE RICE STREET JAIL,O,,,OTHER,,,,
C00848549,KENNEDY24NORTHEAST,O,,,OTHER,,,,
C00869982,DEFEND MONTANA,O,5000.0,0.0,OTHER,,,,
C00870030,MARYLAND'S FUTURE,O,30638186.03,27014740.16,OTHER,53313460.0,715966.0,0.9734971828129361,DEM
C00870089,TEAMSTERS LOCAL 396 PAC,O,20000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00870147,CADENCE UNITED,O,0.0,0.0,OTHER,,,,
C00870188,RURAL ANIMAL FARMERS ASSOCIATION,O,,,OTHER,,,,
C00870196,PROTECT FLORIDA VOTERS,O,185500.0,0.0,OTHER,,,,
C00870279,2024 DELEGATE COMMITTEE,U,284915.12,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00870295,AMERICANS FIRST,O,11730.0,9606.33,OTHER,0.0,19208.0,1.0,REP
C00870311,LISTEN TO US,O,992324.04,607734.79,OTHER,1293940.0,225068.0,0.7036644968295098,BIPARTISAN
C00870410,THE VENUS PAC,O,2594.8,0.0,OTHER,,,,
C00870485,THE OHIO VIRTUE PAC,O,,,OTHER,,,,
C00870501,DEMOCRACY SUPERPAC,O,,,OTHER,,,,
C00870543,LOCAL LEADERSHIP PAC,O,,,OTHER,,,,
C00870576,AMERICA REBORN PAC,O,2400.0,0.0,OTHER,,,,
C00870584,OHIO CONSERVATIVE PROJECT INC,O,572500.0,0.0,OTHER,,,,
C00870592,FIX WASHINGTON PAC,O,17304980.58,16581630.12,OTHER,31483428.0,1706968.0,0.8971408476114596,DEM
C00870642,AMERICA FIRST PRIORITIES PAC,O,27000.0,21910.0,OTHER,0.0,43820.0,1.0,REP
C00870717,COMMON SENSE ALABAMA,O,82400.0,67001.35,OTHER,0.0,134000.0,1.0,REP
C00870766,OHIO TRUTH PAC,O,828793.25,373365.0,OTHER,0.0,746730.0,1.0,REP
C00870816,A COMMON AMERICA,O,179274.87,0.0,OTHER,,,,
C00870824,MAJOR CHANGE USA LLC,U,,,OTHER,,,,
C00870923,DCOC PAC,O,10975.6,0.0,OTHER,,,,
C00870972,ISTANDONIT,O,,,OTHER,,,,
C00871012,MAKE MONTANA GREAT,O,205000.0,189500.0,OTHER,379000.0,0.0,1.0,DEM
C00871079,LEADERSHIP WITH INTEGRITY PAC,O,1090000.0,884886.14,OTHER,1769764.0,0.0,1.0,DEM
C00871087,TEAMUNITY2024,O,95958.19,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00871228,"NATIONAL POLITICAL INDEPENDENCE CONVENTION, INC.",O,2022.5,0.0,OTHER,,,,
C00840231,TEXAS MAINSTREAM COALITION,O,0.0,0.0,OTHER,,,,
C00840330,FOR THE MAJORITY PAC,O,67373.32,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00840637,THE AMERICAN PATRIOTS COMMITTEE,O,,,OTHER,,,,
C00840645,NC FREEDOM FUND,O,0.0,0.0,OTHER,,,,
C00840660,"HEAL THE DIVIDE, INC.",O,243736.31,0.0,OTHER,,,,
C00840678,BET ON MICHIGAN,O,0.0,0.0,OTHER,,,,
C00840710,BIG SKY ACTION FUND,O,1050000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00841106,NATIONAL PUBLIC OPINION,O,,,OTHER,,,,
C00841486,DEMOCRATIC VOTER PROJECT,O,0.0,0.0,OTHER,,,,
C00841536,RESTORING AMERICAN VALUES.ORG,O,,,OTHER,,,,
C00841577,LIBERTY AND FREEDOM PAC,O,,,OTHER,,,,
C00841585,JOBOB AND FRIENDS,O,,,OTHER,,,,
C00841593,TELL IT LIKE IT IS PAC,O,13869800.88,7739200.57,OTHER,0.0,15461392.0,1.0,REP
C00765206,DEFEND OUR VALUES PAC (DOV PAC),O,2642.01,0.0,OTHER,,,,
C00765529,MINOCQUA BREWING COMPANY SUPERPAC,O,939061.08,0.0,OTHER,,,,
C00765776,POS-GO IE PAC (PEOPLE OPPOSING SEDITION),O,,,OTHER,,,,
C00765875,FOR THE PEOPLE PAC,O,288.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00765883,NO EXCUSES PAC,O,17890.04,0.0,OTHER,,,,
C00766030,BUILD OUR FUTURE TOGETHER PAC,O,0.0,0.0,OTHER,,,,
C00766113,GIVE THEM THE BOOT PAC,O,25.0,0.0,OTHER,,,,
C00854240,CONSERVATIVE WATCH USA,O,3920.0,0.0,OTHER,,,,
C00854273,NORTH CAROLINA VALUES FUND,O,0.0,0.0,OTHER,,,,
C00854299,BOLD AMERICA,O,2135737.76,1649090.51,OTHER,1779676.0,1691208.0,0.025488607513244464,BIPARTISAN
C00854398,RIGHTPATH USA,O,0.0,0.0,OTHER,,,,
C00854448,UTAHNS FOR LIBERTY,O,365000.0,55500.0,OTHER,0.0,111000.0,1.0,REP
C00854679,MFO,O,,,OTHER,,,,
C00854687,KG COMMITTEE,O,,,OTHER,,,,
C00854695,NINA MORTON,O,,,OTHER,,,,
C00854703,RILEY HARTMAN,O,,,OTHER,,,,
C00854711,CIG,O,,,OTHER,,,,
C00854729,LJ,O,,,OTHER,,,,
C00854745,BOWIE CONCERNED CITIZENS,O,5500.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00854869,OVRSITE PAC,O,662000.0,536210.1,OTHER,980000.0,92420.0,0.8276421551257903,DEM
C00854893,RAILROADERS FOR PUBLIC SAFETY,O,4304866.23,1377216.59,OTHER,0.0,330420.0,1.0,REP
C00854919,HOOSIERS FOR INTEGRITY,O,0.0,0.0,OTHER,,,,
C00855064,CONSERVATIVE VALUES FOR UTAH,O,6243822.09,5342129.42,OTHER,0.0,10684252.0,1.0,REP
C00855130,UPHOLD AMERICA,O,25.0,0.0,OTHER,,,,
C00855148,1803 PAC,O,0.0,0.0,OTHER,,,,
C00855155,CONSERVATIVES COME HOME PAC,O,0.0,0.0,OTHER,,,,
C00855163,COME HOME CONSERVATIVES,O,0.0,0.0,OTHER,,,,
C00855171,DARE DEFEND OUR RIGHTS PAC,O,147500.0,102750.0,OTHER,0.0,205500.0,1.0,REP
C00855213,SOUTH ALABAMA CONSERVATIVES PAC,O,1144253.04,912664.0,OTHER,0.0,1889328.0,1.0,REP
C00855379,AMERICA'S PROMISE,O,738228.26,389086.25,OTHER,778172.0,0.0,1.0,DEM
C00855510,FOR ANYONE AND EVERYONE,O,,,OTHER,,,,
C00855577,DEFEND ALABAMA,O,85500.0,74379.08,OTHER,0.0,148756.0,1.0,REP
C00871327,VOTE UNCOMMITTED MN,O,26804.01,11553.71,OTHER,23106.0,0.0,1.0,DEM
C00871350,MICHIGAN ACTION FEDERAL SUPER PAC,O,50050.0,0.0,OTHER,,,,
C00871368,PROJECT 218,O,17665994.36,10495997.74,OTHER,20811170.0,0.0,1.0,DEM
C00871525,KEEP IT ALASKA,O,13565.96,0.0,OTHER,,,,
C00871541,CITIZENS FOR A NEW ARIZONA,O,27720.0,0.0,OTHER,,,,
C00871558,IDAHO STRONG PAC,O,0.0,0.0,OTHER,,,,
C00871566,MOVING MICHIGAN FORWARD,O,87035.0,27500.0,OTHER,75000.0,0.0,1.0,DEM
C00871582,AMERICANS FOR AI SAFETY,O,15750.0,0.0,OTHER,,,,
C00871616,FUND FOR A STRONGER OHIO,O,0.0,0.0,OTHER,,,,
C00871681,WARHAMMER,U,,,OTHER,,,,
C00871988,VOICE FOR NEW YORK,O,438500.0,233340.0,OTHER,466680.0,0.0,1.0,DEM
C00872051,FAIR CHANCE LLC,O,,,OTHER,,,,
C00872085,SOUTH CAROLINA PATRIOTS PAC,O,4058500.0,3819813.7,OTHER,0.0,7643878.0,1.0,REP
C00872119,VIRGINIANS FOR FREEDOM,O,831750.0,761764.67,OTHER,0.0,1371774.0,1.0,REP
C00872127,LOWCOUNTRY CONSERVATIVES,O,515000.0,495244.11,OTHER,0.0,990486.0,1.0,REP
C00872150,ROCKY MOUNTAIN VALUES PAC,O,925066.64,846216.09,OTHER,0.0,1878300.0,1.0,REP
C00872200,VIRGINIA PATRIOTS FOR FREEDOM,O,55000.0,46792.95,OTHER,0.0,47168.0,1.0,REP
C00872226,BUCKEYE PATRIOT ALLIANCE,O,45000.0,40000.0,OTHER,0.0,80000.0,1.0,REP
C00872275,SOUTHERN ILLINOIS WORKING FAMILIES PAC,O,25000.0,19640.38,OTHER,0.0,39278.0,1.0,REP
C00872457,RESTORING STANDARDS PAC,O,82907.0,68330.15,OTHER,0.0,136660.0,1.0,REP
C00872507,BRIGHTER FUTURE ND,O,123551.0,107633.0,OTHER,0.0,215266.0,1.0,REP
C00872531,HARDBALL USA,O,2839.32,0.0,OTHER,,,,
C00872549,BATTLEGROUND CALIFORNIA,O,4163647.13,61664.14,OTHER,132610.0,0.0,1.0,DEM
C00872614,AMERICAN MUSLIM PUBLIC AFFAIRS COMMITTE (AMPAC),O,0.0,0.0,OTHER,,,,
C00872655,ACLU VOTER EDUCATION FUND,O,6895514.09,1003478.37,OTHER,0.0,2006956.0,1.0,REP
C00872689,THE RAINEY-SMALLS PROJECT,O,0.0,0.0,OTHER,,,,
C00848671,MOBILIZE NOW,O,,,OTHER,,,,
C00848705,COLLEGE STUDENTS FOR DEMOCRACY,O,,,OTHER,,,,
C00848739,"DEFENDING AMERICA PAC, INC.",O,425000.0,267879.0,OTHER,0.0,535758.0,1.0,REP
C00848762,THE PARKER PRESIDETIAL CAMPAIGN,U,,,PRES,,,,
C00848812,COMMITTEE TO ELECT TIM SCOTT DELEGATES,U,418133.66,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00848952,STOP ABORTION EXTREMISM PAC,O,25.0,0.0,OTHER,,,,
C00849000,ACCOUNTABILITY ACTION,O,110.0,0.0,OTHER,,,,
C00849034,BUILDING A STRONG RHODE ISLAND,U,,,OTHER,,,,
C00849042,CITIZENS ALLIANCE OF NORTH DAKOTA,O,277821.2,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00849109,DEFEAT THE MACHINE SUPER PAC,O,,,OTHER,,,,
C00849190,"FAMILY, FAITH, AND JUSTICE",O,0.0,0.0,OTHER,,,,
C00849208,PATRIOT PAC,O,0.0,0.0,OTHER,,,,
C00849224,SAINT AUGUSTINE PAC,O,0.0,0.0,OTHER,,,,
C00849372,PROGRESSIVE ALLIANCE FOR PR,O,756000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00849489,KEYSTONE RENEWAL PAC,O,61995153.12,54394982.49,OTHER,70040184.0,26428054.0,0.45208797117243915,BIPARTISAN
C00849539,PETE FOR PINAL,U,,,OTHER,,,,
C00849547,CONSERVATIVES FOR VIRTUE,O,0.0,0.0,OTHER,,,,
C00849562,"UNCLE DONNIE--SHUT THE FUCK UP AND PLEAD GUILTY AND GET BACK TO WHAT YOU KNOW: COMPULSIVE LYING, GRIFTING, DRINKING AND RAW DOGGIN PORNSTARS",O,,,OTHER,,,,
C00849729,LAST BEST PLACE PAC,O,41580000.0,33816255.22,OTHER,3577340.0,64055102.0,0.8942123071646593,REP
C00849877,UNIFY COLORADO,O,101682.87,58000.0,OTHER,0.0,116000.0,1.0,REP
C00849927,UNITED FOR CHANGE,O,185.0,0.0,OTHER,,,,
C00849950,PATRIOT LEGAL DEFENSE FUND,O,,,OTHER,,,,
C00767459,NICPAC,O,0.0,0.0,OTHER,,,,
C00767749,ZINC COLLECTIVE PAC,O,284534.0,0.0,OTHER,5000.0,0.0,1.0,DEM
C00768572,TRUST THE PEOPLE,O,0.0,0.0,OTHER,,,,
C00855601,OREGON FIGHT CLUB SUPERPAC,O,753.96,0.0,OTHER,,,,
C00855700,STAR,O,,,OTHER,,,,
C00855775,RED STATE BLUE RESOURCES,O,200.0,3500.0,OTHER,0.0,7000.0,1.0,REP
C00855783,MOVING IOWA FORWARD PAC,O,545.0,0.0,OTHER,,,,
C00855809,PATRIOTS PREVAIL PAC,O,517650.0,379164.6,OTHER,0.0,758328.0,1.0,REP
C00855924,CONSERVATIVE AMERICANS PAC,O,1461601.89,882921.09,OTHER,0.0,1765840.0,1.0,REP
C00856070,DRAFT ROMNEY MANCHIN COMMITTEE,O,38301.59,0.0,OTHER,,,,
C00856211,"FRIENDS OF AMERICA, INC",U,250.0,0.0,OTHER,,,,
C00856278,JOBS FOR THE VALLEY PAC,O,75.0,0.0,OTHER,,,,
C00856377,ISRAEL TODAY,O,,,OTHER,,,,
C00856385,BEEHIVE VALUES PAC,O,178462.78,97170.86,OTHER,0.0,194340.0,1.0,REP
C00856419,ALINA HABBA: YOU MUST BE ONE GREAT FUCK/MISTRESS CUZ YOU'RE A JOKE OF A LAWYER,O,,,OTHER,,,,
C00856427,SCREAMING EAGLE PAC INC.,O,2061720.91,622350.0,OTHER,1244700.0,0.0,1.0,DEM
C00856435,THE FUTURE - TODAY & TOMORROW,O,31700.29,17400.0,OTHER,25800.0,9000.0,0.4827586206896552,BIPARTISAN
C00856559,CONSERVATIVES FOR ACTION PAC,O,43670.0,26156.71,OTHER,0.0,56984.0,1.0,REP
C00856914,GARDEN STATE INTEGRITY,O,2111000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00856930,MR.JOEL ETIETSOLA ASAGBA,U,,,OTHER,,,,
C00867101,COMMITTEE FOR A BETTER SAN FRANCISCO,O,0.0,0.0,OTHER,,,,
C00867267,270 SUPER PAC,O,,,OTHER,,,,
C00867291,ARIZONANS FOR A SECURE AMERICA,O,26925.6,0.0,OTHER,,,,
C00867325,PROTECT MIGHIGAN PAC INC.,O,100.0,0.0,OTHER,,,,
C00867333,FREEDOM FOREVER,O,0.0,0.0,OTHER,,,,
C00867341,HOUSE DEMOCRATS,O,,,OTHER,,,,
C00867358,HEARTLAND VOICES PAC,O,0.0,0.0,OTHER,,,,
C00867408,SENATE DEMOCRATS,O,,,OTHER,,,,
C00867440,LATINOS FOR A FREE AMERICA,O,,,OTHER,,,,
C00867564,DC FOR A BETTER TOMORROW,O,,,OTHER,,,,
C00867655,AMERICAN SHIELD SUPER PAC,O,,,OTHER,,,,
C00867671,THE BLACK DC,O,,,OTHER,,,,
C00867739,STEPHENS FOR SHERIFF 2024,U,,,OTHER,,,,
C00867762,"PAPERBACK PAC, INC.",O,190309.0,0.0,OTHER,,,,
C00867770,WE THE PEOPLE 2024,O,7242.38,5666.5,OTHER,11332.0,0.0,1.0,DEM
C00867861,TAKE BACK YOUR LIBERTY,O,374270.03,292558.0,OTHER,0.0,585104.0,1.0,REP
C00867895,FOUNDATIONS FOR A BETTER FUTURE,O,501477.96,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00867903,REAL TEXANS FOR JUSTICE,O,0.0,0.0,OTHER,,,,
C00867945,PROGRESSIVE SOURCE PAC,O,150875.0,49228.89,OTHER,0.0,98446.0,1.0,REP
C00867994,READY FOR CHANGE,O,0.0,0.0,OTHER,,,,
C00868026,"AMERICA'S FIRST FREEDOMS, INC.",O,507361.5,404297.4,OTHER,0.0,808592.0,1.0,REP
C00868075,AMERICAN COVENANT,O,5000.0,0.0,OTHER,,,,
C00868083,ARIZONANS FOR CONSERVATIVE LEADERSHIP,O,90000.32,77057.59,OTHER,0.0,154110.0,1.0,REP
C00868158,INCLUSIVE DEMOCRACY,O,0.0,0.0,OTHER,,,,
C00868240,TRI-PAC,O,1450.0,0.0,OTHER,,,,
C00868281,DONALD TRUMP IS A SICK FUCK,O,,,OTHER,,,,
C00868372,INDIAN-AMERICANS FOR TRUMP 2024,U,0.0,0.0,OTHER,,,,
C00868448,"CLEAR CHOICE PAC, INC",O,629130.0,30753.04,OTHER,0.0,0.0,,NON_PARTISAN
C00887018,FRESH FACES PAC,O,,,OTHER,,,,
C00887042,WORKERS EN ACCION PAC,O,217929.5,13188.05,OTHER,35554.0,0.0,1.0,DEM
C00887091,PROTECTING OHIO'S FUTURE PAC,O,104529.0,0.0,OTHER,,,,
C00887117,GOPAC FOUNDATION,O,,,OTHER,,,,
C00887125,MONTANA VOTERS PAC,O,654483.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00887141,NY COMMON GROUND,O,2000000.0,1964670.6,OTHER,3929340.0,0.0,1.0,DEM
C00887182,PLANNED PARENTHOOD VOTES NORTH CAROLINA,O,4230341.91,942418.03,OTHER,108444.0,1778150.0,0.8850372682198714,REP
C00887208,FTW PAC,O,100911.03,73975.58,OTHER,0.0,147928.0,1.0,REP
C00887323,NATIONAL DEMOCRATS,O,249463.28,0.0,OTHER,,,,
C00887398,DIGITAL IDENTITY RIGHTS PAC,O,0.0,0.0,OTHER,,,,
C00887414,BLACK LEADERSHIP FEDERAL PAC,O,1155510.0,757685.29,OTHER,1515368.0,0.0,1.0,DEM
C00887513,DRAFT JAMES COMER FOR GOVERNOR,O,,,OTHER,,,,
C00887612,GOD SUPER PAC,O,10348.8,0.0,OTHER,,,,
C00887638,AMERICANS FOR PEACE SUPER PAC,O,0.0,0.0,OTHER,,,,
C00887679,"BROTHAS, INC.",O,800000.0,0.0,OTHER,,,,
C00887703,STICKER PAC,O,724353.99,504176.07,OTHER,0.0,1410350.0,1.0,REP
C00887711,MAGA MEME PAC,O,0.0,0.0,OTHER,,,,
C00887729,AMERICAN RESOLVE PAC INC.,O,455994.75,118220.55,OTHER,0.0,281010.0,1.0,REP
C00887745,WIN USA PAC LLC,O,51669.49,44088.47,OTHER,0.0,88176.0,1.0,REP
C00887778,MOVING MONTANA FORWARD,O,571075.01,249929.55,OTHER,340770.0,211482.0,0.23411051476499858,BIPARTISAN
C00887794,SAVE SOCIAL SECURITY AND MEDICARE NOW,O,645.0,0.0,OTHER,,,,
C00887851,WE DECIDE,O,525000.0,444394.0,OTHER,865282.0,0.0,1.0,DEM
C00887877,UNITY FOR A BETTER FUTURE,O,10025.18,0.0,OTHER,,,,
C00887893,MAHA PAC,O,0.0,0.0,OTHER,,,,
C00887901,MAKE AMERICA HEALTHY AGAIN (MAHA) PAC,O,326363.74,32847.6,OTHER,0.0,65694.0,1.0,REP
C00888032,LATINO ACTION PAC,O,0.0,0.0,OTHER,,,,
C00888040,LIBERTY'S LAST STAND PAC,O,0.0,0.0,OTHER,,,,
C00888065,907 INITIATIVE ACTION,O,0.0,0.0,OTHER,,,,
C00888081,FOR OUR FREEDOM,O,1580768.36,1578162.9,OTHER,1337830.0,2741010.0,0.3440144747035922,BIPARTISAN
C00888115,FAY-WEST CONCERNED CITIZENS,O,3590.0,3542.21,OTHER,0.0,0.0,,NON_PARTISAN
C00888149,MISSOURIANS PROTECTING CHILDREN AND FAMILIES,O,183733.06,0.0,OTHER,,,,
C00888172,MAHA ALLIANCE,O,8403816.8,4390195.1,OTHER,4116584.0,4925300.0,0.08944109435599926,BIPARTISAN
C00888214,MAKE AMERICA NICE AGAIN ,U,1500.0,975.0,OTHER,0.0,0.0,,NON_PARTISAN
C00888289,SAFETY AND JUSTICE FOR ALL PAC,O,145000.0,0.0,OTHER,,,,
C00888313,PATRICK HENRY PROJECT PAC,O,96500.0,0.0,OTHER,,,,
C00769828,PEOPLE NOT PROFITS,O,179415.56,0.0,OTHER,,,,
C00769927,INTEGRITY MATTERS PAC,O,0.0,0.0,OTHER,,,,
C00770032,"PRAGMATIC VOTER PAC, INC.",O,0.0,0.0,OTHER,,,,
C00770123,NEW LEADERSHIP FLORIDA,O,56.85,0.0,OTHER,,,,
C00770149,SHIELD PAC,O,114913.54,0.0,OTHER,,,,
C00770370,CENTRAL PENNSYLVANIANS FOR THE COMMONWEALTH,O,1750.0,0.0,OTHER,,,,
C00770776,NEVER AGAIN PAC,O,2569.5,0.0,OTHER,,,,
C00770867,BUCKEYE CONSERVATIVES PAC,O,25000.0,0.0,OTHER,,,,
C00770982,AMERICANS KEEPING COUNTRY FIRST,O,1270.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00771048,CONSTITUTIONAL PARTY OF UNITED STATES,O,100.0,0.0,OTHER,,,,
C00771139,DEFENDING THE REPUBLIC PAC INC.,O,120290.52,0.0,OTHER,,,,
C00857011,FIGHT RIGHT INC,O,14739207.16,10553442.0,OTHER,0.0,21106880.0,1.0,REP
C00857078,BORDER PATRIOT PAC,O,20220.34,0.0,OTHER,,,,
C00857169,2024 PAC,O,60804.43,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00857177,GRANITE FOR AMERICA,O,2025000.0,1666389.71,OTHER,3346312.0,0.0,1.0,DEM
C00857367,STOP THE SQUAD,O,0.0,0.0,OTHER,,,,
C00857383,PASS THE TORCH USA INC,O,1229837.39,457452.6,OTHER,914890.0,0.0,1.0,DEM
C00857425,RENEWING OUR NATION,O,300000.0,283275.0,OTHER,0.0,566550.0,1.0,REP
C00857516,INDEPENDENT VOICES FOR CHANGE,O,,,OTHER,,,,
C00857607,PROTECT & SERVE AMERICA,O,8355.0,0.0,OTHER,,,,
C00857862,TRUE MISSOURI VALUES,O,0.0,0.0,OTHER,,,,
C00858068,CAMELOT EXCALIBUR TRUST LTD.,O,11448.0,0.0,OTHER,,,,
C00858233,FIGHTING FOR AMERICA'S FUTURE,O,355294.23,0.0,OTHER,,,,
C00858282,BLACC PAC FORWARD,O,0.46,0.0,OTHER,,,,
C00858381,INDEPENDENTS MOVING THE NEEDLE,O,1900041.26,1513612.98,OTHER,0.0,3050480.0,1.0,REP
C00841627,"KEYSTONE VICTORY FUND, INC.",O,12055.0,0.0,OTHER,,,,
C00841668,EDU PAC,O,,,OTHER,,,,
C00841676,CPAC,O,,,OTHER,,,,
C00841684,NHLTOHARTFORD,O,,,OTHER,,,,
C00841700,LATINOS FOR A FREE AMERICA,O,0.0,0.0,OTHER,,,,
C00841718,THE PEOPLE FOR A BRIGHTER FUTURE,O,501.0,0.0,OTHER,,,,
C00841734,JUSTICE TRUTH,O,2873.0,0.0,OTHER,,,,
C00841809,REGIONAL ALLIANCE FOR SMALL BUSINESS EXECUTIVES (FEDERAL),O,0.0,0.0,OTHER,,,,
C00841882,MARYLAND DEMOCRATIC ACTION NETWORK,O,54.0,0.0,OTHER,,,,
C00841924,YOUTH FOR RANKED CHOICE VOTING,O,,,OTHER,,,,
C00841957,NATIONAL ASSOCIATION FOR THE PROTECTION OF WHITE PEOPLE,O,0.0,0.0,OTHER,,,,
C00842047,THE RIVERSIDE PAC,O,,,OTHER,,,,
C00842054,CHANGE PAC,O,0.0,0.0,OTHER,,,,
C00842146,"DUTY, HONOR, COURAGE",O,191700.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00842153,DONPEPE,U,,,OTHER,,,,
C00842344,BEST OF AMERICA PAC,O,24148568.85,19009955.72,OTHER,571864.0,37448042.0,0.9699176531367542,REP
C00842419,CHILD PROTECTION FUND,O,100.0,0.0,OTHER,,,,
C00842443,PROGRESS RHODE ISLAND,O,139500.0,125090.08,OTHER,250180.0,0.0,1.0,DEM
C00842450,PIECE PAC,O,0.0,0.0,OTHER,,,,
C00842575,OPERATION SAVING DEMOCRACY,O,960405.21,75000.0,OTHER,150000.0,0.0,1.0,DEM
C00842591,JFMV4PRESIDENT,U,,,OTHER,,,,
C00842641,CHRIS HANSON TO SAVE AMERICA 2024,U,,,OTHER,,,,
C00842740,CA PROGRESSIVE PAC,O,160500.0,107000.0,OTHER,214000.0,0.0,1.0,DEM
C00842781,MINORITY MAJORITY MAKERS,O,0.0,0.0,OTHER,,,,
C00842823,DARRION STEWART (MOTIVATIONAL PURPOSES ONLY),U,,,HOU,,,,
C00842831,AAP SUPERPAC,O,,,OTHER,,,,
C00842880,PIT PAC,O,0.0,0.0,OTHER,,,,
C00882712,REPLACE BIDEN SUPER PAC,O,,,OTHER,,,,
C00882746,QUAD 4+1 PAC,O,0.0,0.0,OTHER,,,,
C00882779,NORTH STAR VALUES,O,50000.0,40265.6,OTHER,10494.0,70032.0,0.7393636837791521,BIPARTISAN
C00882803,DEFEND OUR FREEDOM VICTORY FUND,O,0.0,0.0,OTHER,,,,
C00882936,MAKING MISSOURI BETTER,O,55000.0,9000.0,OTHER,0.0,0.0,,NON_PARTISAN
C00882944,PASS THE TORCH,O,399106.34,43817.5,OTHER,87634.0,0.0,1.0,DEM
C00882977,TENNESSEANS FOR ECONOMIC FREEDOM PAC,O,6000.0,0.0,OTHER,,,,
C00883165,TENNESSEE VOTER PROJECT,O,13340.44,186.58,OTHER,372.0,0.0,1.0,DEM
C00883181,VPOTUS,O,,,OTHER,,,,
C00883207,NATIONAL INTEREST PAC,O,863000.0,831874.7,OTHER,0.0,2219182.0,1.0,REP
