CMTE_ID,CMTE_NM,TTL_RECEIPTS,TTL_DISBURSEMENTS,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,PTY_GROUP
C00836726,MAGA TO THE MOON SUPER PAC,,,,0.0,BROAD_BASED,
C00836775,WIN PA,4344034.36,0.0,,0.0,BROAD_BASED,
C00836783,REAL LEADERSHIP FOR COLORADO,355501.0,37467.72,0.0,0.0,BROAD_BASED,BIPARTISAN
C00836791,PATH TO FREEDOM PAC,460305.4,0.0,,0.0,BROAD_BASED,
C00836817,A MORE JUST AMERICA SUPER PAC,,,,0.0,BROAD_BASED,
C00836866,VOTERS DESERVE BETTER,136569.0,3480.1,0.0,0.0,BROAD_BASED,DEM
C00836981,PROTECT :LONG ISLAND,0.0,0.0,,0.0,BROAD_BASED,
C00837138,DW PAC,450404.4,16222.43,0.0,0.0,BROAD_BASED,REP
C00837146,FREEDOM COSTS PAC,54167.23,0.0,,0.0,BROAD_BASED,
C00837211,IMPEACH CLARENCE THOMAS PAC,,,,0.0,BROAD_BASED,
C00837369,INVESTIGATE CLARENCE THOMAS PAC,,,,0.0,BROAD_BASED,
C00837427,PROJECT RESCUE AMERICA,10756358.4,8531652.32,8523067.0,0.9989937470492233,MEGADONOR_DEPENDENT,DEM
C00837443,AMERICAN PACT,23950.0,21998.0,0.0,0.0,BROAD_BASED,REP
C00837583,UAMV ACTION,,,,0.0,BROAD_BASED,
C00837633,ONLY THE TRUTH PAC ORG LLC,,,,0.0,BROAD_BASED,
C00837674,MAINE FUTURE FUND,0.0,0.0,,0.0,BROAD_BASED,
C00837690,NATIONAL SECURITY POLICY ACTION,,,,0.0,BROAD_BASED,
C00837708,THE NATIONAL LEAGUE OF AMERICA PAC,,,,0.0,BROAD_BASED,
C00837724,POETIC JUSTICE PAC,,,,0.0,BROAD_BASED,
C00837732,FRIENDS FOR PHILIP AGLIANO,,,,0.0,BROAD_BASED,
C00837740,MAX'S BACK PAC,,,,0.0,BROAD_BASED,
C00837948,STEALTH,,,,0.0,BROAD_BASED,
C00838011,INTEGRATED SUSTAINABILITY ALLIANCE,,,,0.0,BROAD_BASED,
C00838169,REPUBLICAN LEADERSHIP FUND INC.,7408550.0,568725.0,568725.0,1.0,MEGADONOR_DEPENDENT,BIPARTISAN
C00838268,VIRGINIA NOW,475000.0,468834.5,0.0,0.0,BROAD_BASED,REP
C00838276,NEXT GEN GOP PAC,0.0,0.0,,0.0,BROAD_BASED,
C00838359,AMERICAN BRIDGE RESEARCH FUND,5490385.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00838383,TENNESSEE TRADITIONS PAC,25000.0,0.0,,0.0,BROAD_BASED,
C00838441,REPUBLICAN PROSPERITY PAC (RP PAC),176256.65,0.0,,0.0,BROAD_BASED,
C00838532,ALL AMERICAN AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00838540,OMAR BOULOS FOR PRESIDENT,,,,0.0,BROAD_BASED,
C00838615,AI SUPER PAC LLC,,,,0.0,BROAD_BASED,
C00838680,LAW AND ORDER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00885616,EDDIE HUFF FOR DISTRICT 7,,,,0.0,BROAD_BASED,
C00885624,DEFEND AMERICAN LIBERTY PAC,100.0,0.0,,0.0,BROAD_BASED,
C00885640,NEW HAMPSHIRE 1ST,75000.0,60000.0,60000.0,1.0,MEGADONOR_DEPENDENT,REP
C00885665,WILBERFORCE PAC,5000.0,0.0,,0.0,BROAD_BASED,
C00885699,END GUN VIOLENCE MICHIGAN ACTION FEDERAL INDEPENDENT EXPENDITURE COMMITTEE,12500.0,0.0,,0.0,BROAD_BASED,
C00885707,MAINSTREAM COLORADO FUND,2079226.98,1717889.98,66700.0,0.038826768000456376,BROAD_BASED,BIPARTISAN
C00885715,"CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF TIDES ADVOCACY.",331796.01,205271.67,47250.0,0.16315495058735782,BROAD_BASED,DEM
C00885798,LATINAS FOR FREEDOM PAC,0.0,0.0,,0.0,BROAD_BASED,
C00885822,MIGHTY ALABAMA STRIKE FORCE,,,,0.0,BROAD_BASED,
C00885855,BILLBOARDS 47 SWING STATES,83392.73,79393.73,0.0,0.0,BROAD_BASED,REP
C00885863,SAVE THE US HOUSE,10000.0,0.0,,0.0,BROAD_BASED,
C00885871,YOUNG AMERICANS FOR A BETTER AMERICA,,,,0.0,BROAD_BASED,
C00885947,VOTERS OF THESE 50 STATES OF AMERICA,10238679.13,1400000.0,1400000.0,1.0,MEGADONOR_DEPENDENT,NON_PARTISAN
C00885954,COCONUT BRAT PAC,65000.02,0.0,,0.0,BROAD_BASED,
C00885970,LULAC ADELANTE PAC,2920.0,0.0,0.0,0.0,BROAD_BASED,DEM
C00886002,SUNSHINE PAC,400000.0,358067.0,0.0,0.0,BROAD_BASED,REP
C00886028,OHIOANS FOR JUDICIAL INTEGRITY (OFJI),2071803.01,0.0,,0.0,BROAD_BASED,
C00886051,AMERICAS FUTURE PROJECT PAC,100000.0,0.0,,0.0,BROAD_BASED,
C00886093,FOR MICHIGAN ACTION FUND,2475444.87,866737.39,8131.0,0.009381356587313766,BROAD_BASED,DEM
C00886119,SHATTER ON,0.0,0.0,,0.0,BROAD_BASED,
C00886135,RH PAC,,,,0.0,BROAD_BASED,
C00886168,LONG ON SOUTH CAROLINA,,,,0.0,BROAD_BASED,
C00886176,SMALL D ACTION PAC,,,,0.0,BROAD_BASED,
C00886200,LEAGUE OF AFRICANS VOTERS IN AMERICA PAC,,,,0.0,BROAD_BASED,
C00886242,MUST WIN. CAN WIN.,39255.11,21000.0,0.0,0.0,BROAD_BASED,REP
C00886317,ASIANS MAKING AMERICA GREAT AGAIN,97570.51,43253.29,0.0,0.0,BROAD_BASED,REP
C00886333,SHARK WEEK,0.0,0.0,,0.0,BROAD_BASED,
C00886382,FORCE FOR GOOD,25700.26,25541.36,0.0,0.0,BROAD_BASED,REP
C00886515,LAST STAND POLITICAL ACTION COMMITTEE,105038.75,99742.83,0.0,0.0,BROAD_BASED,DEM
C00886556,YOUNG ILLINOISANS FOR CHANGE,500.0,0.0,,0.0,BROAD_BASED,
C00886572,PAKISTANI AMERICAN POLITICAL ACTION COMMITTEE,,,,0.0,BROAD_BASED,
C00886598,ADVANCING AMERICA FIRST,100000.0,0.0,,0.0,BROAD_BASED,
C00886614,YOUR COMMUNITY PAC,21363428.8,19033256.97,18371554.0,0.9612169976506851,MEGADONOR_DEPENDENT,BIPARTISAN
C00886648,CHINESE REPUBLIC PARTY,,,,0.0,BROAD_BASED,
C00886663,PUMP THE VOTE,0.0,0.0,,0.0,BROAD_BASED,
C00886747,RESTORING LIBERTY PAC,60001.0,56042.12,0.0,0.0,BROAD_BASED,REP
C00886804,FRECKA PAC,2000000.0,460700.0,0.0,0.0,BROAD_BASED,REP
C00886812,AMERICA REBORN,5950.0,0.0,,0.0,BROAD_BASED,
C00886846,POINT OF FRICTION,87686.35,14049.33,0.0,0.0,BROAD_BASED,DEM
C00886929,SAFER NM COMMUNITIES,178150.01,148988.7,0.0,0.0,BROAD_BASED,BIPARTISAN
C00886952,LATINO FREEDOM FUND,0.0,0.0,,0.0,BROAD_BASED,
C00763870,CAREER EDUCATION PAC,271750.0,299622.22,30939.0,0.10326148629254585,BROAD_BASED,REP
C00763888,RON RESPONSE PAC,141184.46,0.0,,0.0,BROAD_BASED,
C00763920,RELATIONPAC,5000.0,0.0,,0.0,BROAD_BASED,
C00764464,BAC POLITICAL EDUCATION FUND,811907.49,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00764498,MADISON MAJORITY PAC,0.0,0.0,,0.0,BROAD_BASED,
C00764506,ULTRA MAGA ACTION,1000.81,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00847236,DUTY FIRST NEVADA PAC,2647252.64,1287062.41,1295894.0,0.9920727212039971,MEGADONOR_DEPENDENT,REP
C00847301,STREET B.E.A.T (BLACK ECONOMIC ACTION TEAM),,,,0.0,BROAD_BASED,
C00847376,RIGHT THE WRONG PAC,,,,0.0,BROAD_BASED,
C00847558,BEAUTIFUL AMERICA,0.0,0.0,,0.0,BROAD_BASED,
C00847574,TO FORM A MORE PERFECT UNION,40000.0,38000.0,0.0,0.0,BROAD_BASED,REP
C00847640,DONALD TRUMP IS A LIMP DICKED LOSER WHO COULDN'T BEAT HUNTER BIDEN'S LAPTOP,,,,0.0,BROAD_BASED,
C00847772,JUMPSTART ACTION FUND,4503.23,0.0,,0.0,BROAD_BASED,
C00847780,DARK BRANDON FOR PRESIDENT,,,,0.0,BROAD_BASED,
C00847822,WE THE PEOPLE FOR WILLIAM ISGAR,,,,0.0,BROAD_BASED,
C00847863,STRONGER TOMORROW,,,,0.0,BROAD_BASED,
C00848051,C'MON LIL' DONNIE PRISON IS CALLING: YOU NEED TO LOSE WEIGHT AND LEARN TO GIVE A GOOD DEEPTHROAT BJ,,,,0.0,BROAD_BASED,
C00848143,RESTORING VIRGINIA INTEGRITY,10000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00848283,JUST PLEAD GUILTY LIL' DONNIE--EVERYBODY ALREADY KNOWS YOU DID IT,,,,0.0,BROAD_BASED,
C00848291,FAMILIES FOR A SAFER PRINCE WILLIAM,29453.34,0.0,,0.0,BROAD_BASED,
C00848382,AMERICANS UNITED FOR COMPASSIONATE CONSERVATISM,0.0,0.0,,0.0,BROAD_BASED,
C00848424,DEAR DON--YOU *ARE* ORANGE AND FAT.  ALSO A COWARD AND A SHITSTAIN YOU PUNK PUSSY BITCH,,,,0.0,BROAD_BASED,
C00848440,PROTECT PROGRESS,38036003.06,34535912.31,33746961.0,0.977117891797163,MEGADONOR_DEPENDENT,DEM
C00848481,VOTE THE BUMS OUT!,,,,0.0,BROAD_BASED,
C00848531,COME TO ME LIL DONNIE.  I'M GONNA MAKE YOU TAKE OFF THAT STUPID RUG AND UNPUCKER THAT TIGHT ASSHOLE--THE RICE STREET JAIL,,,,0.0,BROAD_BASED,
C00848549,KENNEDY24NORTHEAST,,,,0.0,BROAD_BASED,
C00869982,DEFEND MONTANA,5000.0,0.0,,0.0,BROAD_BASED,
C00870030,MARYLAND'S FUTURE,30638186.03,27014740.16,26912982.0,0.9962342372469403,MEGADONOR_DEPENDENT,DEM
C00870089,TEAMSTERS LOCAL 396 PAC,20000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00870147,CADENCE UNITED,0.0,0.0,,0.0,BROAD_BASED,
C00870188,RURAL ANIMAL FARMERS ASSOCIATION,,,,0.0,BROAD_BASED,
C00870196,PROTECT FLORIDA VOTERS,185500.0,0.0,,0.0,BROAD_BASED,
C00870279,2024 DELEGATE COMMITTEE,284915.12,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00870295,AMERICANS FIRST,11730.0,9606.33,3000.0,0.3123698458975427,MEGADONOR_INFLUENCED,REP
C00870311,LISTEN TO US,992324.04,607734.79,51590.0,0.06792590954096357,BROAD_BASED,BIPARTISAN
C00870410,THE VENUS PAC,2594.8,0.0,,0.0,BROAD_BASED,
C00870485,THE OHIO VIRTUE PAC,,,,0.0,BROAD_BASED,
C00870501,DEMOCRACY SUPERPAC,,,,0.0,BROAD_BASED,
C00870543,LOCAL LEADERSHIP PAC,,,,0.0,BROAD_BASED,
C00870576,AMERICA REBORN PAC,2400.0,0.0,,0.0,BROAD_BASED,
C00870584,OHIO CONSERVATIVE PROJECT INC,572500.0,0.0,,0.0,BROAD_BASED,
C00870592,FIX WASHINGTON PAC,17304980.58,16581630.12,16595198.0,1.0,MEGADONOR_DEPENDENT,DEM
C00870642,AMERICA FIRST PRIORITIES PAC,27000.0,21910.0,0.0,0.0,BROAD_BASED,REP
C00870717,COMMON SENSE ALABAMA,82400.0,67001.35,0.0,0.0,BROAD_BASED,REP
C00870766,OHIO TRUTH PAC,828793.25,373365.0,0.0,0.0,BROAD_BASED,REP
C00870816,A COMMON AMERICA,179274.87,0.0,,0.0,BROAD_BASED,
C00870824,MAJOR CHANGE USA LLC,,,,0.0,BROAD_BASED,
C00870923,DCOC PAC,10975.6,0.0,,0.0,BROAD_BASED,
C00870972,ISTANDONIT,,,,0.0,BROAD_BASED,
C00871012,MAKE MONTANA GREAT,205000.0,189500.0,185000.0,0.9762532981530343,MEGADONOR_DEPENDENT,DEM
C00871079,LEADERSHIP WITH INTEGRITY PAC,1090000.0,884886.14,548345.0,0.6196814942557313,MEGADONOR_DEPENDENT,DEM
C00871087,TEAMUNITY2024,95958.19,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00871228,"NATIONAL POLITICAL INDEPENDENCE CONVENTION, INC.",2022.5,0.0,,0.0,BROAD_BASED,
C00840231,TEXAS MAINSTREAM COALITION,0.0,0.0,,0.0,BROAD_BASED,
C00840330,FOR THE MAJORITY PAC,67373.32,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00840637,THE AMERICAN PATRIOTS COMMITTEE,,,,0.0,BROAD_BASED,
C00840645,NC FREEDOM FUND,0.0,0.0,,0.0,BROAD_BASED,
C00840660,"HEAL THE DIVIDE, INC.",243736.31,0.0,,0.0,BROAD_BASED,
C00840678,BET ON MICHIGAN,0.0,0.0,,0.0,BROAD_BASED,
C00840710,BIG SKY ACTION FUND,1050000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00841106,NATIONAL PUBLIC OPINION,,,,0.0,BROAD_BASED,
C00841486,DEMOCRATIC VOTER PROJECT,0.0,0.0,,0.0,BROAD_BASED,
C00841536,RESTORING AMERICAN VALUES.ORG,,,,0.0,BROAD_BASED,
C00841577,LIBERTY AND FREEDOM PAC,,,,0.0,BROAD_BASED,
C00841585,JOBOB AND FRIENDS,,,,0.0,BROAD_BASED,
C00841593,TELL IT LIKE IT IS PAC,13869800.88,7739200.57,7590348.0,0.9795022421055932,MEGADONOR_DEPENDENT,REP
C00765206,DEFEND OUR VALUES PAC (DOV PAC),2642.01,0.0,,0.0,BROAD_BASED,
C00765529,MINOCQUA BREWING COMPANY SUPERPAC,939061.08,0.0,,0.0,BROAD_BASED,
C00765776,POS-GO IE PAC (PEOPLE OPPOSING SEDITION),,,,0.0,BROAD_BASED,
C00765875,FOR THE PEOPLE PAC,288.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00765883,NO EXCUSES PAC,17890.04,0.0,,0.0,BROAD_BASED,
C00766030,BUILD OUR FUTURE TOGETHER PAC,0.0,0.0,,0.0,BROAD_BASED,
C00766113,GIVE THEM THE BOOT PAC,25.0,0.0,,0.0,BROAD_BASED,
C00854240,CONSERVATIVE WATCH USA,3920.0,0.0,,0.0,BROAD_BASED,
C00854273,NORTH CAROLINA VALUES FUND,0.0,0.0,,0.0,BROAD_BASED,
C00854299,BOLD AMERICA,2135737.76,1649090.51,969042.0,0.5583833974284361,MEGADONOR_DEPENDENT,BIPARTISAN
C00854398,RIGHTPATH USA,0.0,0.0,,0.0,BROAD_BASED,
C00854448,UTAHNS FOR LIBERTY,365000.0,55500.0,55500.0,1.0,MEGADONOR_DEPENDENT,REP
C00854679,MFO,,,,0.0,BROAD_BASED,
C00854687,KG COMMITTEE,,,,0.0,BROAD_BASED,
C00854695,NINA MORTON,,,,0.0,BROAD_BASED,
C00854703,RILEY HARTMAN,,,,0.0,BROAD_BASED,
C00854711,CIG,,,,0.0,BROAD_BASED,
C00854729,LJ,,,,0.0,BROAD_BASED,
C00854745,BOWIE CONCERNED CITIZENS,5500.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00854869,OVRSITE PAC,662000.0,536210.1,0.0,0.0,BROAD_BASED,DEM
C00854893,RAILROADERS FOR PUBLIC SAFETY,4304866.23,1377216.59,0.0,0.0,BROAD_BASED,REP
C00854919,HOOSIERS FOR INTEGRITY,0.0,0.0,,0.0,BROAD_BASED,
C00855064,CONSERVATIVE VALUES FOR UTAH,6243822.09,5342129.42,4115662.0,0.7704164971024644,MEGADONOR_DEPENDENT,REP
C00855130,UPHOLD AMERICA,25.0,0.0,,0.0,BROAD_BASED,
C00855148,1803 PAC,0.0,0.0,,0.0,BROAD_BASED,
C00855155,CONSERVATIVES COME HOME PAC,0.0,0.0,,0.0,BROAD_BASED,
C00855163,COME HOME CONSERVATIVES,0.0,0.0,,0.0,BROAD_BASED,
C00855171,DARE DEFEND OUR RIGHTS PAC,147500.0,102750.0,0.0,0.0,BROAD_BASED,REP
C00855213,SOUTH ALABAMA CONSERVATIVES PAC,1144253.04,912664.0,775364.0,0.8207828391893838,MEGADONOR_DEPENDENT,REP
C00855379,AMERICA'S PROMISE,738228.26,389086.25,226486.0,0.5820975311370751,MEGADONOR_DEPENDENT,DEM
C00855510,FOR ANYONE AND EVERYONE,,,,0.0,BROAD_BASED,
C00855577,DEFEND ALABAMA,85500.0,74379.08,0.0,0.0,BROAD_BASED,REP
C00871327,VOTE UNCOMMITTED MN,26804.01,11553.71,0.0,0.0,BROAD_BASED,DEM
C00871350,MICHIGAN ACTION FEDERAL SUPER PAC,50050.0,0.0,,0.0,BROAD_BASED,
C00871368,PROJECT 218,17665994.36,10495997.74,10495994.0,1.0,MEGADONOR_DEPENDENT,DEM
C00871525,KEEP IT ALASKA,13565.96,0.0,,0.0,BROAD_BASED,
C00871541,CITIZENS FOR A NEW ARIZONA,27720.0,0.0,,0.0,BROAD_BASED,
C00871558,IDAHO STRONG PAC,0.0,0.0,,0.0,BROAD_BASED,
C00871566,MOVING MICHIGAN FORWARD,87035.0,27500.0,0.0,0.0,BROAD_BASED,DEM
C00871582,AMERICANS FOR AI SAFETY,15750.0,0.0,,0.0,BROAD_BASED,
C00871616,FUND FOR A STRONGER OHIO,0.0,0.0,,0.0,BROAD_BASED,
C00871681,WARHAMMER,,,,0.0,BROAD_BASED,
C00871988,VOICE FOR NEW YORK,438500.0,233340.0,233340.0,1.0,MEGADONOR_DEPENDENT,DEM
C00872051,FAIR CHANCE LLC,,,,0.0,BROAD_BASED,
C00872085,SOUTH CAROLINA PATRIOTS PAC,4058500.0,3819813.7,2900985.0,0.7590348773227411,MEGADONOR_DEPENDENT,REP
C00872119,VIRGINIANS FOR FREEDOM,831750.0,761764.67,609394.0,0.7999795211627779,MEGADONOR_DEPENDENT,REP
C00872127,LOWCOUNTRY CONSERVATIVES,515000.0,495244.11,495243.0,1.0,MEGADONOR_DEPENDENT,REP
C00872150,ROCKY MOUNTAIN VALUES PAC,925066.64,846216.09,77000.0,0.08198903263589416,BROAD_BASED,REP
C00872200,VIRGINIA PATRIOTS FOR FREEDOM,55000.0,46792.95,40000.0,0.746491489997014,MEGADONOR_DEPENDENT,REP
C00872226,BUCKEYE PATRIOT ALLIANCE,45000.0,40000.0,0.0,0.0,BROAD_BASED,REP
C00872275,SOUTHERN ILLINOIS WORKING FAMILIES PAC,25000.0,19640.38,0.0,0.0,BROAD_BASED,REP
C00872457,RESTORING STANDARDS PAC,82907.0,68330.15,0.0,0.0,BROAD_BASED,REP
C00872507,BRIGHTER FUTURE ND,123551.0,107633.0,0.0,0.0,BROAD_BASED,REP
C00872531,HARDBALL USA,2839.32,0.0,,0.0,BROAD_BASED,
C00872549,BATTLEGROUND CALIFORNIA,4163647.13,61664.14,0.0,0.0,BROAD_BASED,DEM
C00872614,AMERICAN MUSLIM PUBLIC AFFAIRS COMMITTE (AMPAC),0.0,0.0,,0.0,BROAD_BASED,
C00872655,ACLU VOTER EDUCATION FUND,6895514.09,1003478.37,1003478.0,1.0,MEGADONOR_DEPENDENT,REP
C00872689,THE RAINEY-SMALLS PROJECT,0.0,0.0,,0.0,BROAD_BASED,
C00848671,MOBILIZE NOW,,,,0.0,BROAD_BASED,
C00848705,COLLEGE STUDENTS FOR DEMOCRACY,,,,0.0,BROAD_BASED,
C00848739,"DEFENDING AMERICA PAC, INC.",425000.0,267879.0,0.0,0.0,BROAD_BASED,REP
C00848762,THE PARKER PRESIDETIAL CAMPAIGN,,,,0.0,BROAD_BASED,
C00848812,COMMITTEE TO ELECT TIM SCOTT DELEGATES,418133.66,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00848952,STOP ABORTION EXTREMISM PAC,25.0,0.0,,0.0,BROAD_BASED,
C00849000,ACCOUNTABILITY ACTION,110.0,0.0,,0.0,BROAD_BASED,
C00849034,BUILDING A STRONG RHODE ISLAND,,,,0.0,BROAD_BASED,
C00849042,CITIZENS ALLIANCE OF NORTH DAKOTA,277821.2,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00849109,DEFEAT THE MACHINE SUPER PAC,,,,0.0,BROAD_BASED,
C00849190,"FAMILY, FAITH, AND JUSTICE",0.0,0.0,,0.0,BROAD_BASED,
C00849208,PATRIOT PAC,0.0,0.0,,0.0,BROAD_BASED,
C00849224,SAINT AUGUSTINE PAC,0.0,0.0,,0.0,BROAD_BASED,
C00849372,PROGRESSIVE ALLIANCE FOR PR,756000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00849489,KEYSTONE RENEWAL PAC,61995153.12,54394982.49,53597077.0,0.9853314386239331,MEGADONOR_DEPENDENT,BIPARTISAN
C00849539,PETE FOR PINAL,,,,0.0,BROAD_BASED,
C00849547,CONSERVATIVES FOR VIRTUE,0.0,0.0,,0.0,BROAD_BASED,
C00849562,"UNCLE DONNIE--SHUT THE FUCK UP AND PLEAD GUILTY AND GET BACK TO WHAT YOU KNOW: COMPULSIVE LYING, GRIFTING, DRINKING AND RAW DOGGIN PORNSTARS",,,,0.0,BROAD_BASED,
C00849729,LAST BEST PLACE PAC,41580000.0,33816255.22,33790832.0,0.999249206468103,MEGADONOR_DEPENDENT,REP
C00849877,UNIFY COLORADO,101682.87,58000.0,0.0,0.0,BROAD_BASED,REP
C00849927,UNITED FOR CHANGE,185.0,0.0,,0.0,BROAD_BASED,
C00849950,PATRIOT LEGAL DEFENSE FUND,,,,0.0,BROAD_BASED,
C00767459,NICPAC,0.0,0.0,,0.0,BROAD_BASED,
C00767749,ZINC COLLECTIVE PAC,284534.0,0.0,,0.0,BROAD_BASED,DEM
C00768572,TRUST THE PEOPLE,0.0,0.0,,0.0,BROAD_BASED,
C00855601,OREGON FIGHT CLUB SUPERPAC,753.96,0.0,,0.0,BROAD_BASED,
C00855700,STAR,,,,0.0,BROAD_BASED,
C00855775,RED STATE BLUE RESOURCES,200.0,3500.0,0.0,0.0,BROAD_BASED,REP
C00855783,MOVING IOWA FORWARD PAC,545.0,0.0,,0.0,BROAD_BASED,
C00855809,PATRIOTS PREVAIL PAC,517650.0,379164.6,379164.0,1.0,MEGADONOR_DEPENDENT,REP
C00855924,CONSERVATIVE AMERICANS PAC,1461601.89,882921.09,882920.0,1.0,MEGADONOR_DEPENDENT,REP
C00856070,DRAFT ROMNEY MANCHIN COMMITTEE,38301.59,0.0,,0.0,BROAD_BASED,
C00856211,"FRIENDS OF AMERICA, INC",250.0,0.0,,0.0,BROAD_BASED,
C00856278,JOBS FOR THE VALLEY PAC,75.0,0.0,,0.0,BROAD_BASED,
C00856377,ISRAEL TODAY,,,,0.0,BROAD_BASED,
C00856385,BEEHIVE VALUES PAC,178462.78,97170.86,0.0,0.0,BROAD_BASED,REP
C00856419,ALINA HABBA: YOU MUST BE ONE GREAT FUCK/MISTRESS CUZ YOU'RE A JOKE OF A LAWYER,,,,0.0,BROAD_BASED,
C00856427,SCREAMING EAGLE PAC INC.,2061720.91,622350.0,0.0,0.0,BROAD_BASED,DEM
C00856435,THE FUTURE - TODAY & TOMORROW,31700.29,17400.0,0.0,0.0,BROAD_BASED,BIPARTISAN
C00856559,CONSERVATIVES FOR ACTION PAC,43670.0,26156.71,0.0,0.0,BROAD_BASED,REP
C00856914,GARDEN STATE INTEGRITY,2111000.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00856930,MR.JOEL ETIETSOLA ASAGBA,,,,0.0,BROAD_BASED,
C00867101,COMMITTEE FOR A BETTER SAN FRANCISCO,0.0,0.0,,0.0,BROAD_BASED,
C00867267,270 SUPER PAC,,,,0.0,BROAD_BASED,
C00867291,ARIZONANS FOR A SECURE AMERICA,26925.6,0.0,,0.0,BROAD_BASED,
C00867325,PROTECT MIGHIGAN PAC INC.,100.0,0.0,,0.0,BROAD_BASED,
C00867333,FREEDOM FOREVER,0.0,0.0,,0.0,BROAD_BASED,
C00867341,HOUSE DEMOCRATS,,,,0.0,BROAD_BASED,
C00867358,HEARTLAND VOICES PAC,0.0,0.0,,0.0,BROAD_BASED,
C00867408,SENATE DEMOCRATS,,,,0.0,BROAD_BASED,
C00867440,LATINOS FOR A FREE AMERICA,,,,0.0,BROAD_BASED,
C00867564,DC FOR A BETTER TOMORROW,,,,0.0,BROAD_BASED,
C00867655,AMERICAN SHIELD SUPER PAC,,,,0.0,BROAD_BASED,
C00867671,THE BLACK DC,,,,0.0,BROAD_BASED,
C00867739,STEPHENS FOR SHERIFF 2024,,,,0.0,BROAD_BASED,
C00867762,"PAPERBACK PAC, INC.",190309.0,0.0,,0.0,BROAD_BASED,
C00867770,WE THE PEOPLE 2024,7242.38,5666.5,0.0,0.0,BROAD_BASED,DEM
C00867861,TAKE BACK YOUR LIBERTY,374270.03,292558.0,0.0,0.0,BROAD_BASED,REP
C00867895,FOUNDATIONS FOR A BETTER FUTURE,501477.96,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00867903,REAL TEXANS FOR JUSTICE,0.0,0.0,,0.0,BROAD_BASED,
C00867945,PROGRESSIVE SOURCE PAC,150875.0,49228.89,9061.0,0.18408061272169515,BROAD_BASED,REP
C00867994,READY FOR CHANGE,0.0,0.0,,0.0,BROAD_BASED,
C00868026,"AMERICA'S FIRST FREEDOMS, INC.",507361.5,404297.4,0.0,0.0,BROAD_BASED,REP
C00868075,AMERICAN COVENANT,5000.0,0.0,,0.0,BROAD_BASED,
C00868083,ARIZONANS FOR CONSERVATIVE LEADERSHIP,90000.32,77057.59,0.0,0.0,BROAD_BASED,REP
C00868158,INCLUSIVE DEMOCRACY,0.0,0.0,,0.0,BROAD_BASED,
C00868240,TRI-PAC,1450.0,0.0,,0.0,BROAD_BASED,
C00868281,DONALD TRUMP IS A SICK FUCK,,,,0.0,BROAD_BASED,
C00868372,INDIAN-AMERICANS FOR TRUMP 2024,0.0,0.0,,0.0,BROAD_BASED,
C00868448,"CLEAR CHOICE PAC, INC",629130.0,30753.04,30751.0,1.0,MEGADONOR_DEPENDENT,NON_PARTISAN
C00887018,FRESH FACES PAC,,,,0.0,BROAD_BASED,
C00887042,WORKERS EN ACCION PAC,217929.5,13188.05,0.0,0.0,BROAD_BASED,DEM
C00887091,PROTECTING OHIO'S FUTURE PAC,104529.0,0.0,,0.0,BROAD_BASED,
C00887117,GOPAC FOUNDATION,,,,0.0,BROAD_BASED,
C00887125,MONTANA VOTERS PAC,654483.0,0.0,,0.0,BROAD_BASED,NON_PARTISAN
C00887141,NY COMMON GROUND,2000000.0,1964670.6,1896666.0,0.9653865534669944,MEGADONOR_DEPENDENT,DEM
C00887182,PLANNED PARENTHOOD VOTES NORTH CAROLINA,4230341.91,942418.03,902681.0,0.9569425112133294,MEGADONOR_DEPENDENT,REP
C00887208,FTW PAC,100911.03,73975.58,0.0,0.0,BROAD_BASED,REP
C00887323,NATIONAL DEMOCRATS,249463.28,0.0,,0.0,BROAD_BASED,
C00887398,DIGITAL IDENTITY RIGHTS PAC,0.0,0.0,,0.0,BROAD_BASED,
C00887414,BLACK LEADERSHIP FEDERAL PAC,1155510.0,757685.29,168647.0,0.22258223744991315,BROAD_BASED,DEM
C00887513,DRAFT JAMES COMER FOR GOVERNOR,,,,0.0,BROAD_BASED,
C00887612,GOD SUPER PAC,10348.8,0.0,,0.0,BROAD_BASED,
