CMTE_ID,CMTE_NM,OFFICE_SEGMENT,PTY_GROUP,IMBALANCE_SCORE,GRIDLOCK_PROPENSITY,TOTAL_DEM_DISB,TOTAL_REP_DISB,TOTAL_OTHER_DISB,TOTAL_PARTISAN_DISB,TTL_RECEIPTS,TTL_DISBURSEMENTS,IND_EXPEND,TTL_CONTRIB_TO_OTHER_CMTE,PTY_COORD_EXPEND,CMTE_TP,CMTE_DSGN,CVG_END_DT
C00863415,"VIA POLITICAL ACTION COMMITTEE, LLC",OTHER,REP,1.0,0.0,0.0,7400.0,0.0,7400.0,4253.48,3700.0,,,,O,U,
C00863456,VIRGINIANS UNITED FOR PROGRESS,OTHER,DEM,1.0,0.0,68000.0,0.0,0.0,68000.0,80000.0,34000.0,,,,O,U,
C00863548,GREENPEACE USA VOTES,OTHER,BIPARTISAN,0.19028426583274252,0.0,83374.0,122560.0,0.0,205934.0,1474645.21,102974.41,,,,O,B,
C00864017,NEVADA FIRST,OTHER,REP,1.0,0.0,0.0,21500.0,0.0,21500.0,25000.0,10750.0,,,,O,U,
C00864058,PART OF THE SOLUTION PAC,OTHER,DEM,1.0,0.0,495570.0,0.0,0.0,495570.0,293500.0,247785.0,,,,O,U,
C00864173,VIRGINIANS FOR CONSERVATIVE LEADERSHIP,OTHER,REP,1.0,0.0,0.0,96504.0,0.0,96504.0,76778.38,48253.77,,,,O,U,
C00864215,RIGHT FOR NC,OTHER,REP,1.0,0.0,0.0,282252.0,0.0,282252.0,153031.0,141129.6,,,,O,U,
C00864272,NEXT GENERATION VETERAN FUND,OTHER,DEM,1.0,0.0,2886768.0,0.0,1507384.0,2886768.0,1727137.0,1433907.57,,,,O,U,
C00878520,"MOMS FOR SAFE NEIGHBORHOODS, INC.",OTHER,DEM,1.0,0.0,1588430.0,0.0,0.0,1588430.0,1035000.46,794215.2,,,,O,U,
C00878611,"CONSERVATIVES WITH CHARACTER, INC.",OTHER,REP,1.0,0.0,0.0,1361254.0,140000.0,1361254.0,824339.1,680627.6,,,,O,U,
C00878652,MWSA INC.,OTHER,REP,1.0,0.0,0.0,982638.0,100000.0,982638.0,581000.0,491326.34,,,,O,U,
C00878678,FIGHT FOR FLORIDA PAC,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,617854.0,0.0,410000.0,296427.94,,,,O,U,
C00878686,PALMETTO VALUES,OTHER,REP,1.0,0.0,0.0,565794.0,260000.0,565794.0,325000.0,282897.14,,,,O,U,
C00878710,LET FREEDOM RING PAC,OTHER,REP,1.0,0.0,0.0,1826.0,0.0,1826.0,913.0,913.0,,,,O,U,
C00878728,DEMOCRACY WINS,OTHER,REP,1.0,0.0,0.0,19808.0,0.0,19808.0,674777.2,9904.8,,,,O,U,
C00878801,PRESERVE AMERICA PAC,OTHER,DEM,0.9990206716276712,0.0,224533752.0,110000.0,0.0,224643752.0,114790325.96,112321879.52,,,,O,U,
C00879072,OKLAHOMA VICTORY COMMITTEE,OTHER,DEM,0.9588638589618022,0.0,100000.0,2100.0,0.0,102100.0,320450.0,51050.0,,,,O,U,
C00879080,CITIZENS AGAINST AIPAC CORRUPTION,OTHER,DEM,1.0,0.0,27954.0,0.0,0.0,27954.0,61862.66,13978.79,,,,O,U,
C00879122,CONSERVLA,OTHER,BIPARTISAN,0.3559867574029796,0.0,14006.0,29490.0,0.0,43496.0,33200.0,21749.55,,,,O,U,
C00879189,PROTECT OUR CHILDREN PAC,OTHER,REP,1.0,0.0,0.0,48000.0,0.0,48000.0,27739.48,24000.0,,,,O,U,
C00879312,AZ PROGRESSIVE FUTURE,OTHER,DEM,1.0,0.0,65994.0,0.0,0.0,65994.0,47726.4,32997.48,,,,O,U,
C00879379,PENINSULA NEIGHBORS PAC,OTHER,DEM,1.0,0.0,447532.0,0.0,105640.0,447532.0,247500.0,219946.44,,,,O,U,
C00879510,AMERICA PAC,OTHER,BIPARTISAN,0.14205343881162455,0.0,148449826.0,197608618.0,1410824.0,346058444.0,263494648.67,173734996.5,,,,O,U,
C00879676,AMERICAN FREEDOM COALITION PAC,OTHER,REP,1.0,0.0,0.0,37000.0,0.0,37000.0,20000.0,18500.0,,,,O,U,
C00852996,"BETTER AMERICA UNDER CONSERVATIVES PAC, INC.",OTHER,REP,1.0,0.0,0.0,84100.0,0.0,84100.0,66000.0,42050.0,,,,O,U,
C00853119,VICTORY INCLUDES ACCOUNTABILITY BELIEVABILITY LEADERSHIP AND ELECTABILITY PAC (VIABLE PAC),OTHER,DEM,1.0,0.0,129990.0,0.0,0.0,129990.0,83500.0,65000.0,,,,O,U,
C00853523,"VOTE PLANNED PARENTHOOD NORTHERN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD NORTHERN CA ACTION FUND",OTHER,BIPARTISAN,0.7104083607509193,0.0,220942.0,37408.0,0.0,258350.0,123305.48,88309.38,,,,O,U,
C00853770,A STRONG INNOVATION ECONOMY REQUIRES STRONG IP PROTECTION,OTHER,REP,1.0,0.0,0.0,1087518.0,494400.0,1087518.0,950024.06,790960.91,,,,O,B,
C00853861,"GLCF, INC.",OTHER,BIPARTISAN,0.5762488007958882,0.0,8977120.0,33392648.0,500000.0,42369768.0,22577434.63,21184890.58,,,,O,U,
C00854059,ONE GIANT LEAP PAC,OTHER,DEM,1.0,0.0,200000.0,0.0,75000.0,200000.0,2180677.5,100000.0,,,,O,B,
C00864348,INTEGRITY LEADERSHIP FUND,OTHER,REP,1.0,0.0,0.0,2195910.0,1525047.0,2195910.0,1615005.0,1098457.31,,,,O,U,
C00864421,MINNESOTA DEMOCRATIC ACTION PAC,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,17166.0,0.0,57044.0,8583.93,,,,O,U,
C00864926,AMERICA LEADS ACTION INC.,OTHER,REP,1.0,0.0,0.0,15357750.0,3913802.0,15357750.0,10264548.13,9635813.37,,,,O,U,
C00865055,SECURE NYS PAC,OTHER,DEM,0.9531032264980169,0.0,2915280.0,70000.0,25000.0,2985280.0,1556000.0,1457640.5,,,,O,U,
C00865238,TAXPAYERS AGAINST WOKENESS,OTHER,REP,1.0,0.0,0.0,64836.0,38474.0,64836.0,62500.0,51656.37,,,,O,U,
C00865246,FIGHTING FOR CALIFORNIANS,OTHER,DEM,1.0,0.0,513248.0,0.0,200000.0,513248.0,280000.0,255663.47,,,,O,U,
C00865352,NEW LEADERS 2024,OTHER,BIPARTISAN,0.2522993563527808,0.0,43330.0,72572.0,39602.0,115902.0,1846092.73,72330.82,,,,O,U,
C00865444,WINSENATE,OTHER,REP,0.8443454441350738,0.0,48452998.0,574117896.0,312915257.0,622570894.0,313145191.37,311285589.2,,,,O,U,
C00879965,DRIVING FORCE ACTION,OTHER,DEM,0.8879813302217037,0.0,1132600.0,67200.0,0.0,1199800.0,1099475.36,599900.0,,,,O,B,
C00879973,DEMOCRACY 2025,OTHER,DEM,1.0,0.0,2666000.0,0.0,0.0,2666000.0,2132395.0,1233000.0,,,,O,U,
C00880187,FAIR WISCONSIN FEDERAL PAC,OTHER,BIPARTISAN,0.058074906840144006,0.0,201030.0,178962.0,0.0,379992.0,205100.0,190000.81,,,,O,U,
C00880559,WORKING CLASS ACTION FUND,OTHER,REP,1.0,0.0,0.0,24800.0,0.0,24800.0,115500.0,12400.0,,,,O,U,
C00880682,PIVOT VICTORY FUND,OTHER,DEM,1.0,0.0,434086.0,0.0,75000.0,434086.0,164301.0,137043.6,,,,O,U,
C00880765,A BETTER WISCONSIN TOGETHER ACTION,OTHER,BIPARTISAN,0.6751861553357754,0.0,1661886.0,8570966.0,0.0,10232852.0,5373352.96,5083561.49,,,,O,U,
C00880815,GREATER GEORGIA ACTION,OTHER,BIPARTISAN,0.7000715284672624,0.0,159244.0,28094.0,0.0,187338.0,276800.42,93672.0,,,,O,U,
C00880849,VIRGINIANS AGAINST SEXUAL ASSAULT PAC,OTHER,DEM,1.0,0.0,27346.0,0.0,0.0,27346.0,19030.22,13673.4,,,,O,U,
C00880906,UNITED 2024,OTHER,BIPARTISAN,0.0,0.0,649576.0,649576.0,0.0,1299152.0,730850.0,649577.69,,,,O,U,
C00881011,UNITY & JUSTICE FUND,OTHER,BIPARTISAN,0.4505355218961911,0.0,17340.0,45776.0,41302.0,63116.0,113085.85,13628.01,,,,O,U,
C00736140,HOLD THE LINE PAC,OTHER,REP,1.0,0.0,0.0,53600.0,0.0,53600.0,40115.0,26800.0,,,,O,U,
C00736637,COMMITTEE TO PROTECT HEALTH CARE PAC,OTHER,BIPARTISAN,0.18468168968271811,0.0,495332.0,340896.0,0.0,836228.0,705684.58,418124.02,,,,O,U,
C00654608,SPIRIT OF 1776,OTHER,DEM,1.0,0.0,36860.0,0.0,0.0,36860.0,378837.75,18430.96,,,,O,U,
C00654764,AMERICAN VALUES FIRST,OTHER,REP,1.0,0.0,0.0,15714.0,215000.0,15714.0,725300.0,7858.48,,,,O,U,
C00692467,FOUR MORE YEARS PAC,OTHER,DEM,1.0,0.0,200000.0,0.0,0.0,200000.0,345993.0,100000.0,,,,O,U,
C00737411,THE GOVERNING MAJORITY FUND,OTHER,DEM,0.9677258306089254,0.0,977456.0,16032.0,40000.0,993488.0,675000.0,496758.8,,,,O,U,
C00693838,"MORE JOBS, LESS GOVERNMENT",OTHER,BIPARTISAN,0.2992868737757638,0.0,25854694.0,13943590.0,981692.0,39798284.0,22189742.0,19943506.23,,,,O,U,
C00715433,CONSTITUTIONAL LEADERSHIP PAC,OTHER,REP,1.0,0.0,0.0,291500.0,77000.0,291500.0,1869852.85,184250.0,,,,O,U,
C00738815,TAKEACTION MN FEDERAL FUND,OTHER,DEM,1.0,0.0,65378.0,0.0,296832.0,65378.0,185877.46,181367.93,,,,O,U,
C00739557,ASIAN AMERICAN ADVOCACY FUND PAC,OTHER,DEM,1.0,0.0,855978.0,0.0,130000.0,855978.0,636161.96,428067.78,,,,O,U,
C00739565,JERSEY REAL,OTHER,BIPARTISAN,0.5091076961597446,0.0,192870.0,62738.0,206648.0,255608.0,305000.0,231137.09,,,,O,U,
C00695528,AMERICA'S FUTURE MAJORITY FUND,OTHER,DEM,1.0,0.0,4259278.0,0.0,595.0,4259278.0,2200341.26,2129640.59,,,,O,U,
C00716704,PROTECT AND SERVE PAC,OTHER,BIPARTISAN,0.0,0.0,96922.0,96922.0,0.0,193844.0,127963.67,96927.02,,,,O,U,
C00740514,CONCERNED CITIZEN,OTHER,BIPARTISAN,0.3148741983226443,0.0,11110.0,21322.0,3959.0,32432.0,20423.27,19826.13,,,,O,U,
C00662072,DRAIN THE DC SWAMP PAC,OTHER,REP,1.0,0.0,0.0,135200.0,0.0,135200.0,48288.05,67600.37,,,,O,U,
C00662221,HOUSE FREEDOM ACTION,OTHER,BIPARTISAN,0.23861218126087083,0.0,2154592.0,3505052.0,1297808.0,5659644.0,4247699.41,3468250.92,,,,O,U,
C00718353,MILLIONS OF MICHIGANIANS,OTHER,BIPARTISAN,0.025747996005946874,0.0,4269356.0,4055020.0,0.0,8324376.0,4290745.8,4162190.59,,,,O,U,
C00718593,DEFEND TEXAS FUND,OTHER,BIPARTISAN,0.08825769942322342,0.0,100000.0,83780.0,0.0,183780.0,141124.55,91892.76,,,,O,U,
C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",OTHER,BIPARTISAN,0.6463506274189769,0.0,203754.0,43768.0,7140.0,247522.0,209025.14,70635.58,,,,O,U,
C00742130,LATINO VOTE FOR AMERICA PAC,OTHER,DEM,1.0,0.0,12000.0,0.0,0.0,12000.0,9010.35,6000.0,,,,O,U,
C00663724,PLANNED PARENTHOOD VOTES OHIO,OTHER,DEM,1.0,0.0,128.0,0.0,216.0,128.0,391531.4,172.49,,,,O,U,
C00720029,EVERYDAY PEOPLE,OTHER,BIPARTISAN,0.4935099539416086,0.0,549304.0,186284.0,799049.0,735588.0,4757325.74,281485.92,,,,O,U,
C00699801,VETERANS AID PAC,OTHER,BIPARTISAN,0.002162555005561489,0.0,452294.0,450342.0,4296.0,902636.0,1554740.44,400056.08,,,,O,U,
C00701797,EQUALITY CALIFORNIA VOTES,OTHER,DEM,0.8078157567304111,0.0,1824896.0,194000.0,0.0,2018896.0,872743.0,791450.0,,,,O,U,
C00701805,AWAKE CAROLINA,OTHER,REP,1.0,0.0,0.0,949066.0,0.0,949066.0,279135.0,474538.41,,,,O,U,
C00756056,PROTECT THE VOTE,OTHER,DEM,1.0,0.0,89698.0,0.0,0.0,89698.0,1045333.0,44849.99,,,,O,U,
C00703082,ARTISTS UNITED FOR CHANGE,OTHER,REP,1.0,0.0,0.0,1252420.0,0.0,1252420.0,722377.05,626210.0,,,,O,U,
C00724203,SOMOS PAC,OTHER,DEM,0.9582583257224948,0.0,40027090.0,853206.0,610000.0,40880296.0,22707438.88,20440190.56,,,,O,U,
C00746107,PROGRESSNOW AZ - FEDERAL,OTHER,BIPARTISAN,0.02812247781653711,0.0,2067546.0,2187200.0,516500.0,4254746.0,4352117.42,2095787.18,,,,O,U,
C00746628,FUTURE PROGRESS,OTHER,BIPARTISAN,0.7368421052631579,0.0,100000.0,660000.0,0.0,760000.0,400000.0,380000.0,,,,O,U,
C00751859,LOCKE & KEY PAC,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,60800.0,0.0,70000.0,30400.0,,,,O,U,
C00752048,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA POLITICAL FUND,OTHER,BIPARTISAN,0.49494004955353377,0.0,4166226.0,1407544.0,6952000.0,5573770.0,10003000.0,2786934.92,,,,O,U,
C00752089,ARIZONA REPUBLICANS WHO BELIEVE IN TREATING OTHERS WITH RESPECT,OTHER,DEM,1.0,0.0,948106.0,0.0,0.0,948106.0,494643.18,474062.76,,,,O,U,
C00752378,OUR FUTURE UNITED,OTHER,DEM,1.0,0.0,605350.0,0.0,522500.0,605350.0,731763.0,532675.0,,,,O,U,
C00757294,INDEPENDENT ALASKA,OTHER,DEM,1.0,0.0,944086.0,0.0,0.0,944086.0,461567.42,410643.28,,,,O,U,
C00681825,LAW ENFORCEMENT FOR A SAFER AMERICA PAC,OTHER,BIPARTISAN,0.26366950182260024,0.0,606000.0,1040000.0,0.0,1646000.0,8366318.48,759000.0,,,,O,U,
C00707844,EDF ACTION VOTES,OTHER,BIPARTISAN,0.6998753111897675,0.0,3312740.0,18763018.0,6025000.0,22075758.0,19347890.9,10871401.77,,,,O,U,
C00747998,CARE IN ACTION PAC,OTHER,DEM,0.941831066000328,0.0,9330040.0,279488.0,2051500.0,9609528.0,6125055.78,4501895.04,,,,O,U,
C00683243,OHIOANS FOR A HEALTHY ECONOMY ACTION FUND,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,1908505.0,0.0,2430000.0,1908505.6,,,,O,U,
C00709691,"NEW JOURNEY PAC, INC.",OTHER,REP,1.0,0.0,0.0,70090.0,0.0,70090.0,1407190.75,35045.0,,,,O,U,
C00753277,BLACK VOTERS MATTER ACTION PAC,OTHER,DEM,1.0,0.0,7874670.0,0.0,431200.0,7874670.0,4596294.36,3623633.16,,,,O,U,
C00684258,UNIDOSUS ACTION PAC,OTHER,DEM,1.0,0.0,1127058.0,0.0,250250.0,1127058.0,1008818.77,488742.82,,,,O,U,
C00684332,LIUNA MINNESOTA & NORTH DAKOTA/LABORERS' DISTRICT COUNCIL OF MINNESOTA & NORTH DAKOTA,OTHER,DEM,1.0,0.0,7398.0,0.0,1500.0,7398.0,1950.91,4449.45,,,,O,U,
C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,OTHER,BIPARTISAN,0.5574914971060326,0.0,652550.0,185400.0,390984.0,837950.0,1523877.93,614505.09,,,,O,U,
C00732172,SAVE AMERICA FUND,OTHER,DEM,1.0,0.0,1510790.0,0.0,45000.0,1510790.0,740154.7,562253.21,,,,O,U,
C00743377,LV STRONG,OTHER,REP,1.0,0.0,0.0,4500.0,0.0,4500.0,2750.0,2250.0,,,,O,U,
C00685693,CASA IN ACTION PAC,OTHER,DEM,0.8699742377996297,0.0,4996818.0,347446.0,235000.0,5344264.0,4062410.15,1748702.01,,,,O,U,
C00685768,OUR FUTURE IS BLACK PAC,OTHER,DEM,1.0,0.0,12006.0,0.0,0.0,12006.0,50.0,6004.84,,,,O,U,
C00712885,AMERICAN VETERANS INITIATIVE PAC,OTHER,BIPARTISAN,0.0,0.0,55800.0,55800.0,0.0,111600.0,1567456.64,39677.94,,,,O,U,
C00733352,AMERICANS 4 SECURITY PAC,OTHER,BIPARTISAN,0.47363326326872385,0.0,2207700.0,6180748.0,100000.0,8388448.0,4402607.24,4194225.6,,,,O,U,
C00734616,RED WHITE AND DEFINITELY BLUE,OTHER,DEM,1.0,0.0,14000.0,0.0,0.0,14000.0,0.0,7000.0,,,,O,U,
C00734657,TRUTH AND JUSTICE FUND COMPANY,OTHER,BIPARTISAN,0.36728921831569705,0.0,415200.0,897248.0,50000.0,1312448.0,816098.21,652727.99,,,,O,U,
C00754754,RURALVOTE.ORG,OTHER,DEM,0.9443758138292544,0.0,174708.0,4998.0,173812.0,179706.0,530807.16,126761.9,,,,O,U,
C00647966,RURAL FREEDOM NETWORK,OTHER,DEM,0.9759660664084352,0.0,837120.0,10182.0,0.0,847302.0,597750.19,423799.41,,,,O,U,
C00808121,BIG RED LEADERSHIP PAC,OTHER,BIPARTISAN,0.08849967844732627,0.0,3324204.0,2783660.0,0.0,6107864.0,3131148.0,2995931.0,,,,O,U,
C00808584,GRASSROOTS ACTION FUND,OTHER,REP,1.0,0.0,0.0,400000.0,0.0,400000.0,242180.33,200000.0,,,,O,U,
C00814202,NEW SOUTHERN MAJORITY IE PAC,OTHER,DEM,1.0,0.0,138354.0,0.0,0.0,138354.0,1700033.44,69178.8,,,,O,U,
C00816843,VOLUNTEERS FOR FREEDOM PAC,OTHER,REP,1.0,0.0,0.0,60400.0,8000.0,60400.0,66500.0,30200.0,,,,O,U,
C00811166,THE SENTINEL ACTION FUND,OTHER,BIPARTISAN,0.4178490981994606,0.0,6959178.0,16949324.0,1035000.0,23908502.0,37122617.11,11828541.98,,,,O,U,
C00815381,LIMITGOV PAC,OTHER,REP,1.0,0.0,0.0,26928.0,26560.0,26928.0,51100.0,26747.41,,,,O,U,
C00818161,GRANITE STATE LEADERSHIP FUND,OTHER,REP,1.0,0.0,0.0,337834.0,0.0,337834.0,207026.92,168918.0,,,,O,U,
C00819508,SAVE AMERICAN FREEDOM,OTHER,BIPARTISAN,0.470265030848567,0.0,269998.0,97280.0,0.0,367278.0,230000.0,183640.15,,,,O,U,
C00821280,NO BETTER FRIEND PAC,OTHER,REP,1.0,0.0,0.0,45990.0,0.0,45990.0,4737.37,15777.58,,,,O,U,
C00891234,CLAIMING OUR VOICES,OTHER,BIPARTISAN,0.45568652879738775,0.0,62858.0,23504.0,0.0,86362.0,400000.0,43184.45,,,,O,U,
C00891259,ZIONESS PAC,OTHER,DEM,1.0,0.0,1975614.0,0.0,0.0,1975614.0,988275.92,987807.92,,,,O,U,
C00891267,WE THE PEOPLE FOR DEMOCRACY,OTHER,UNCLASSIFIED,0.0,0.0,0.0,0.0,0.0,0.0,6020.0,4945.0,,,,O,U,
C00891275,PROGRESSIVE CENTURY PROJECT,OTHER,DEM,1.0,0.0,1862616.0,0.0,0.0,1862616.0,740000.0,589154.0,,,,O,U,
C00891283,WE THE PEOPLE DEMOCRATS FOR DEMOCRACY,OTHER,UNCLASSIFIED,0.0,0.0,0.0,0.0,0.0,0.0,5935.0,5231.0,,,,O,U,
C00891291,RBG PAC,OTHER,REP,1.0,0.0,0.0,40952000.0,0.0,40952000.0,20500000.0,20476000.0,,,,O,U,
C00891325,OAKLAND CORPS PAC,OTHER,BIPARTISAN,0.2523190812021142,0.0,493296.0,294516.0,75000.0,787812.0,625000.0,393906.1,,,,O,U,
C00891457,FRIENDS OF CD3,OTHER,REP,1.0,0.0,0.0,6038.0,0.0,6038.0,5676.0,3020.16,,,,O,U,
C00891549,AMERICA FIRST ACTION FUND,OTHER,BIPARTISAN,0.7770824020265236,0.0,298150.0,37400.0,0.0,335550.0,1150064.74,167778.07,,,,O,U,
C00891887,RED STATE NEBRASKA,OTHER,BIPARTISAN,0.0,0.0,50000.0,50000.0,0.0,100000.0,50000.0,50000.0,,,,O,U,
C00891895,FORWARD 24,OTHER,DEM,1.0,0.0,131770.0,0.0,6611.0,131770.0,75000.0,65885.91,,,,O,U,
C00891937,CHRONICALLY ILL AND DISABLED AMERICANS FOR PROGRESS,OTHER,REP,1.0,0.0,0.0,179630.0,0.0,179630.0,218525.67,89815.67,,,,O,U,
C00892117,BEYONDROE.COM POLITICAL FUND,OTHER,NON_PARTISAN,0.0,0.0,0.0,0.0,59792.0,0.0,62342.77,59792.0,,,,O,U,
C00823534,COMMUNITIES UNITED,OTHER,DEM,1.0,0.0,200000.0,0.0,70100.0,200000.0,1094520.15,100000.0,,,,O,U,
C00889873,CALIFORNIA COMEBACK FUND,OTHER,DEM,0.9197405592001024,0.0,284734.0,11904.0,0.0,296638.0,181463.22,148322.53,,,,O,U,
C00889907,ELEVEN5,OTHER,BIPARTISAN,0.05165613469612791,0.0,44722.0,49594.0,0.0,94316.0,47385.23,15000.0,,,,O,U,
C00889931,BADGER VALUES,OTHER,BIPARTISAN,0.1809660190213457,0.0,1345908.0,933426.0,1346663.0,2279334.0,1850000.0,1812219.65,,,,O,U,
C00890020,PLANNED PARENTHOOD TEXAS VOTES VICTORY FUND,OTHER,DEM,1.0,0.0,449868.0,0.0,0.0,449868.0,308058.02,142224.42,,,,O,U,
C00890053,FUTURE PENNSYLVANIA PAC,OTHER,BIPARTISAN,0.2881083935245687,0.0,3605588.0,1992680.0,0.0,5598268.0,3731546.96,2799231.41,,,,O,U,
C00890087,DEFEND OUR CONSTITUTION PAC,OTHER,REP,1.0,0.0,0.0,1190000.0,0.0,1190000.0,665000.0,595000.0,,,,O,U,
C00890335,STRATEGIC MAJORITY PAC,OTHER,DEM,1.0,0.0,9113954.0,0.0,0.0,9113954.0,4650000.0,4556977.5,,,,O,U,
C00890392,BUILDING AMERICA,OTHER,DEM,1.0,0.0,852648.0,0.0,155306.0,852648.0,1339833.01,420000.0,,,,O,U,
C00890657,OLD LINE PAC,OTHER,REP,1.0,0.0,0.0,1127390.0,0.0,1127390.0,600000.0,563696.24,,,,O,U,
C00890723,LUCETE LEADERSHIP FUND,OTHER,DEM,1.0,0.0,1741412.0,0.0,0.0,1741412.0,1150495.52,379650.57,,,,O,U,
C00890848,CONTRACT WITH TEXAS,OTHER,REP,1.0,0.0,0.0,10966.0,0.0,10966.0,5483.95,5483.95,,,,O,U,
C00891028,AANHPI RISING TIDE,OTHER,REP,1.0,0.0,0.0,133814.0,0.0,133814.0,108516.51,66907.96,,,,O,U,
C00891044,"2040 PAC, INC.",OTHER,DEM,1.0,0.0,143648.0,0.0,0.0,143648.0,211500.0,71824.67,,,,O,U,
C00891135,SAVE WESTERN CULTURE,OTHER,REP,1.0,0.0,0.0,1899494.0,896828.0,1899494.0,1600000.0,1398194.49,,,,O,U,
C00824821,UNITED BREAST CANCER SUPPORT PAC,OTHER,BIPARTISAN,0.49465558194774345,0.0,60408.0,20424.0,80832.0,80832.0,1335883.51,52045.86,,,,O,U,
C00825091,VOTE ALASKA BEFORE PARTY,OTHER,REP,1.0,0.0,0.0,17153268.0,4025000.0,17153268.0,8677370.0,8576645.98,,,,O,U,
C00825158,OPPORTUNITY MATTERS FUND ACTION,OTHER,REP,1.0,0.0,0.0,940000.0,10837044.0,940000.0,11182494.3,470000.0,,,,O,U,
C00826263,HISPANIC LEADERSHIP ALLIANCE,OTHER,REP,1.0,0.0,0.0,2870440.0,0.0,2870440.0,2744900.0,1430488.95,,,,O,U,
C00826404,LITHUANIAN AMERICANS AND ALLIES FOR DEMOCRACY,OTHER,DEM,1.0,0.0,30256.0,0.0,0.0,30256.0,21704.1,15142.83,,,,O,U,
C00826412,COLORADO UNITED PAC,OTHER,REP,1.0,0.0,0.0,160000.0,0.0,160000.0,80000.0,80000.0,,,,O,U,
C00826743,COLORADO DAWN,OTHER,REP,1.0,0.0,0.0,185098.0,0.0,185098.0,74000.0,72549.0,,,,O,U,
C00826776,"FRONTIERS OF FREEDOM ACTION, INC.",OTHER,DEM,1.0,0.0,504306.0,0.0,0.0,504306.0,335060.0,252153.0,,,,O,U,
C00826800,PROFESSIONAL FIREFIGHTERS FOR ARIZONA,OTHER,DEM,1.0,0.0,82058.0,0.0,0.0,82058.0,50000.0,41030.5,,,,O,U,
C00827600,DEMSMIGHT,OTHER,REP,1.0,0.0,0.0,1830.0,0.0,1830.0,88.0,917.09,,,,O,U,
C00827626,PROTECTING OUR DEMOCRACY,OTHER,DEM,1.0,0.0,78000.0,0.0,0.0,78000.0,49097.0,39000.0,,,,O,U,
C00828178,"GEORGIA SAFE AND STRONG, INC.",OTHER,DEM,1.0,0.0,50000.0,0.0,230000.0,50000.0,740945.09,25000.0,,,,O,U,
C00493262,MONTANA HUNTERS AND ANGLERS LEADERSHIP FUND,OTHER,BIPARTISAN,0.09561994590157924,0.0,1165320.0,961914.0,0.0,2127234.0,1268200.0,1063619.18,,,,O,U,
C00809467,AMERICAN POLICE AND TROOPERS COALITION PAC,OTHER,BIPARTISAN,0.0018408023359146883,0.0,62900.0,63132.0,0.0,126032.0,295775.32,51988.84,,,,O,U,
C00809830,YOUR LOWCOUNTRY NEIGHBORS,OTHER,REP,1.0,0.0,0.0,230000.0,0.0,230000.0,187000.0,115000.0,,,,O,U,
C00528448,UAW EDUCATION FUND,OTHER,DEM,1.0,0.0,1091406.0,0.0,0.0,1091406.0,203034.78,3193.8,,,,O,B,
C00489799,PLANNED PARENTHOOD VOTES,OTHER,BIPARTISAN,0.1314946898477396,0.0,4266594.0,5558548.0,6072812.0,9825142.0,19457685.84,4102970.87,,,,O,U,
C00489815,NEA ADVOCACY FUND,OTHER,DEM,1.0,0.0,809902.0,0.0,15545000.0,809902.0,27882448.07,373597.96,,,,O,B,
C00489856,ESAFUND,OTHER,BIPARTISAN,0.4305250737843798,0.0,4877514.0,1941680.0,9019628.0,6819194.0,11751817.37,6044420.93,,,,O,U,
C00544387,AMERICAN PRINCIPLES PROJECT PAC,OTHER,BIPARTISAN,0.6316528930411868,0.0,2922200.0,12944356.0,0.0,15866556.0,12809426.66,7933282.25,,,,O,U,
C00541433,HUNTER ACTION FUND (HAF),OTHER,REP,1.0,0.0,0.0,813654.0,0.0,813654.0,608755.0,297920.66,,,,O,B,
C00625533,NEW AMERICAN JOBS FUND,OTHER,DEM,1.0,0.0,8799548.0,0.0,2070000.0,8799548.0,3551435.61,3547486.76,,,,O,U,
C00625566,VALOR AMERICA,OTHER,DEM,1.0,0.0,138000.0,0.0,0.0,138000.0,1230704.33,69000.0,,,,O,U,
C00628008,GOLDEN STATE LEADERSHIP FUND PAC,OTHER,DEM,1.0,0.0,797998.0,0.0,0.0,797998.0,826225.13,399000.0,,,,O,U,
C00661264,CTC ACTION,OTHER,REP,1.0,0.0,0.0,24750.0,0.0,24750.0,249778.38,12375.0,,,,O,U,
C00608943,"CLEARPATH ACTION FUND, INC.",OTHER,REP,1.0,0.0,0.0,2646936.0,100600.0,2646936.0,1766009.0,1323483.26,,,,O,U,
C00571703,SENATE LEADERSHIP FUND,OTHER,DEM,0.8972621614541872,0.0,394451244.0,21359762.0,73811818.0,415811006.0,298859706.6,211093032.88,,,,O,U,
C00668517,BLACK AMERICANS MAKING AMERICA FIRST,OTHER,BIPARTISAN,0.705631067961165,0.0,6064.0,35136.0,0.0,41200.0,454597.7,20600.0,,,,O,U,
